Lipid	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db+_2225	Ctrl_BKS_db+_2226	Ctrl_BKS_db+_2227	Ctrl_BKS_db+_2231	HF_BKS_db+_2239	HF_BKS_db+_2241	HF_BKS_db+_2242	HF_BKS_db+_2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db+_2273	Ctrl_BL6_db+_2274	Ctrl_BL6_db+_2275	Ctrl_BL6_db+_2279	HF_BL6_db+_2286	HF_BL6_db+_2287	HF_BL6_db+_2288	HF_BL6_db+_2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob+_2316	Ctrl_BTBR_ob+_2317	Ctrl_BTBR_ob+_2318	Ctrl_BTBR_ob+_2320	HF_BTBR_ob+_2329	HF_BTBR_ob+_2331	HF_BTBR_ob+_2333	HF_BTBR_ob+_2334
DG 38:4	 [M+NH4]+	8.13	11.86881889	977996.2115	534418.5089	880423.239	484291.1482	773041.6783	1042328.166	520465.6053	1089010.409	1771600.023	736091.9139	736091.9139	1527238.999	1771600.023	578458.1021	977996.2115	715296.0689	1392216.64	1013253.079	1089010.409	880423.239	484291.1482	343459.0345	773041.6783	880423.239	715296.0689	578458.1021	520465.6053	520465.6053	399448.7542	773041.6783	1238563.389	1238563.389	1238563.389	1238563.389	1013253.079	1129376.353	621994.1168	736091.9139	977996.2115	773041.6783	807201.0077	444839.6687	736091.9139	694218.5985	880423.239	444839.6687	673759.7284	807201.0077
DG 38:5	 [M+NH4]+	7.72	11.43413685	24580.71733	11471.68216	22082.21869	17646.00525	20275.01639	19227.61365	10086.74601	26961.89479	37667.00398	22709.49399	22468.11183	29830.08109	27467.08531	16466.50135	23908.99422	20275.01639	29830.08109	25532.13449	19227.61365	24942.44013	16337.11783	18001.09703	34680.75675	14413.00307	16200.60125	13073.99457	12176.94637	27467.08531	10257.04762	22880.89744	20831.16733	23474.77635	22709.49399	27804.34076	24942.44013	30416.9084	20078.83511	19718.04588	24123.14184	15406.17715	15721.38306	21239.9287	21053.77263	26696.97761	15721.38306	13073.99457	20275.01639	20275.01639
DG 38:6	 [M+NH4]+	7.49	19.32416611	7746.09192	6327.856484	7283.003449	8709.591127	7283.003449	10172.95485	5244.072797	10447.42966	16466.50135	8295.391711	8894.3843	9793.243288	13073.99457	7283.003449	12078.49421	9884.422386	13793.05002	12305.90809	11309.78534	10696.32158	8807.138823	13943.38698	13174.93997	8121.861752	8627.711884	7461.35657	7132.635791	13326.90369	9986.22697	9439.727599	9533.543017	13519.95059	14732.83801	10341.29307	11855.75068	10517.24599	7001.843942	5487.494193	15196.55845	10627.44419	12915.88073	7076.341456	10172.95485	15922.77687	11471.68216	8442.776165	8709.591127	10341.29307
DG 38:7	 [M+NH4]+	7.04	16.11652684	546.8052098	486.462402	486.462402	339.0038411	369.7743645	211.4682283	182.9634616	320.4901795	546.8052098	660.6016777	702.8576164	842.310761	1130.584623	702.8576164	1130.584623	882.4186362	1918.399093	986.2232358	636.8546096	1354.862643	1437.682294	1455.059452	2574.884081	1918.399093	1730.820619	1547.623228	297.1848254	3328.644581	517.2856136	1078.864738	1009.656055	394.0975823	1750.977985	320.4901795	966.2630571	1130.584623	620.3235154	546.8052098	902.4052044	339.0038411	572.0414419	275.7432142	636.8546096	2037.409481	660.6016777	394.0975823	842.310761	1171.80233
DG 39:0	 [M+NH4]+	9.52	29.45255828	3434.39012	6932.82616	3560.774964	7530.809589	2509.781795	7813.504373	6159.263596	3101.702177	2081.005034	3231.818612	2489.813076	2489.813076	2965.684274	2056.907916	2995.122344	3534.633299	1627.852423	3560.774964	2851.466121	3434.39012	7283.003449	4955.023533	5386.137656	2176.953478	5094.988909	10696.32158	5983.919099	5933.161129	5983.919099	3284.483163	2284.431709	3046.664351	7076.341456	7746.09192	10824.47854	7200.131385	6697.629949	5536.597906	5536.597906	5536.597906	7200.131385	24942.44013	11115.01877	9337.008436	16769.01906	8512.210857	16602.55902	5826.482158
DG 39:1	 [M+NH4]+	9.22	38.08450668	2383.173868	3407.877676	1894.252739	5933.161129	3284.483163	3353.687486	4053.994812	2237.996123	2012.546104	2154.216067	1986.190245	1779.687037	1653.849199	2851.466121	3987.494108	7076.341456	2872.255076	1509.169743	2081.005034	3378.153016	4912.784497	2264.273456	2872.255076	3656.86449	3378.153016	4996.445978	3722.805152	2905.640596	7875.490429	1704.06767	2056.907916	2237.996123	8807.138823	2574.884081	4745.754242	3987.494108	1894.252739	9533.543017	4358.848254	3501.577631	3656.86449	10341.29307	7283.003449	7667.372582	3586.931183	7076.341456	8807.138823	4565.825721
DG 39:2	 [M+NH4]+	9.34	28.50696366	8358.676685	44979.14152	17862.50742	26458.05146	9146.108891	55730.22699	41906.14201	9146.108891	9439.727599	20275.01639	15922.77687	9146.108891	9337.008436	12915.88073	7604.121685	26961.89479	9681.99512	14204.14243	28541.66799	8807.138823	56645.59666	27467.08531	19718.04588	18414.14302	33114.19408	63518.89008	28239.96359	36062.8865	36595.13001	21908.4025	16466.50135	19718.04588	46543.75452	32089.70639	18600.08183	36925.99255	41386.58081	67436.52072	21730.22341	47128.76712	26185.41217	107976.7383	74998.71264	74998.71264	37667.00398	46543.75452	120405.1651	36595.13001
DG 39:4	 [M+NH4]+	8.40	22.2159632	2264.273456	1779.687037	2460.117207	2694.215394	2353.453936	3501.577631	685.6612332	2574.884081	5339.378486	2284.431709	1509.169743	4211.337463	5593.616175	2109.421401	3328.644581	1218.783404	4245.932772	2694.215394	2905.640596	2109.421401	1730.820619	787.3384626	1078.864738	2529.955592	2406.789102	2777.236643	1078.864738	685.6612332	1527.841542	2406.789102	1653.849199	1653.849199	4602.288706	4641.788098	1872.004713	4522.233182	2012.546104	1527.841542	2872.255076	2305.655716	1872.004713	2109.421401	2965.684274	1479.481756	2965.684274	2489.813076	5593.616175	2872.255076
DG 40:0	 [M+NH4]+	9.64	19.22282838	22468.11183	37667.00398	34680.75675	50374.41382	26696.97761	96567.18597	65541.65096	29114.57555	21053.77263	36595.13001	26961.89479	25883.40532	22880.89744	26961.89479	24942.44013	42525.83699	21239.9287	24942.44013	28239.96359	25883.40532	63518.89008	45422.88187	34984.47131	22082.21869	69107.74852	107976.7383	60797.1668	44461.71636	66431.73261	32828.0275	36925.99255	32089.70639	63518.89008	46543.75452	30416.9084	51699.90556	62545.24944	63518.89008	50374.41382	82082.74546	38012.66924	130490.0362	94315.78286	83895.46567	60024.92445	54202.25526	94315.78286	46543.75452
DG 40:1	 [M+NH4]+	9.37	14.52452674	52416.19861	19408.08598	42525.83699	23908.99422	41386.58081	51129.81649	16602.55902	49259.51288	42984.45277	20643.00615	24384.40584	45851.00436	48177.30966	23681.35154	40359.47195	29114.57555	47675.58453	37258.37254	32828.0275	38012.66924	13690.83598	18758.21968	21239.9287	27804.34076	23681.35154	25532.13449	24942.44013	21730.22341	26961.89479	27197.98077	37667.00398	34025.85466	39142.90233	44028.93936	36595.13001	38334.3873	39474.37337	31735.47788	37667.00398	39958.55439	31387.51938	26961.89479	40876.3725	22880.89744	32488.07954	25532.13449	28023.04736	30416.9084
DG 40:2	 [M+NH4]+	9.03	9.891706843	12915.88073	7530.809589	19542.91673	8295.391711	10086.74601	12446.06247	6790.29513	15721.38306	15406.17715	9337.008436	9793.243288	13793.05002	11115.01877	7374.181445	7875.490429	8984.995884	8358.676685	6790.29513	9337.008436	9054.47894	2660.892641	3046.664351	6390.312368	6932.82616	6231.117745	6033.81833	7200.131385	7461.35657	4281.418378	5147.345466	10934.42132	9607.234258	12915.88073	7948.616223	8807.138823	5194.374936	9986.22697	5339.378486	10696.32158	8894.3843	8046.838572	5723.206757	7604.121685	4430.950426	8358.676685	4686.688052	4092.482947	7001.843942
DG 40:3	 [M+NH4]+	8.78	39.57239713	3954.001667	2176.953478	7200.131385	2217.249324	3917.335892	3846.535463	2331.339165	5933.161129	10824.47854	2995.122344	3534.633299	5244.072797	3501.577631	4393.66351	5289.839148	1547.623228	3586.931183	3617.910855	5094.988909	2851.466121	2305.655716	941.7722162	4912.784497	4393.66351	2191.858738	3461.308373	1509.169743	2851.466121	2154.216067	4602.288706	2489.813076	2931.575138	4281.418378	4281.418378	3846.535463	2305.655716	3259.440233	4430.950426	3023.544195	4129.979558	2965.684274	2305.655716	4053.994812	2217.249324	3846.535463	2217.249324	4245.932772	3987.494108
DG 40:4	 [M+NH4]+	8.49	20.8415632	30703.47362	15406.17715	29830.08109	20275.01639	24580.71733	36925.99255	21392.72294	26696.97761	71783.0883	34025.85466	34390.73834	44461.71636	53203.45962	16769.01906	24123.14184	25252.55163	35722.42618	33709.44587	52416.19861	35722.42618	21730.22341	12806.8901	22468.11183	44461.71636	36595.13001	32488.07954	25532.13449	17862.50742	20275.01639	35305.14154	45422.88187	37258.37254	68180.49027	38334.3873	33709.44587	35305.14154	14732.83801	25883.40532	35305.14154	28239.96359	22082.21869	18600.08183	30135.59375	34984.47131	28239.96359	21730.22341	36595.13001	34025.85466
DG 40:5	 [M+NH4]+	8.25	13.02211834	9884.422386	7132.635791	11855.75068	8442.776165	9884.422386	12806.8901	7132.635791	9439.727599	18914.86071	11966.49557	10696.32158	12915.88073	19059.34626	6105.663462	8358.676685	9146.108891	14413.00307	14869.87986	16200.60125	11196.72951	9259.423345	8894.3843	10627.44419	10086.74601	7283.003449	7875.490429	11024.14349	9607.234258	7746.09192	7875.490429	11855.75068	14732.83801	11855.75068	13519.95059	9439.727599	11471.68216	4686.688052	11855.75068	13943.38698	9533.543017	8121.861752	4092.482947	12915.88073	6860.866275	6443.041527	7746.09192	7461.35657	11855.75068
DG 40:6	 [M+NH4]+	8.07	16.76476039	9986.22697	8442.776165	8046.838572	11024.14349	7813.504373	11855.75068	10824.47854	10086.74601	21239.9287	12078.49421	8627.711884	13073.99457	17646.00525	6860.866275	6629.200142	12305.90809	16945.26735	15922.77687	20275.01639	14204.14243	10627.44419	9337.008436	19542.91673	13519.95059	16055.98323	11309.78534	9337.008436	16200.60125	11196.72951	12915.88073	17862.50742	12305.90809	22880.89744	19408.08598	15721.38306	20275.01639	11622.4413	15721.38306	19885.58665	16602.55902	13793.05002	9054.47894	17130.56278	18001.09703	18181.43836	17646.00525	18758.21968	13793.05002
DG 40:7	 [M+NH4]+	7.62	36.26739773	2965.684274	546.8052098	2037.409481	1171.80233	3165.953768	1750.977985	1455.059452	1373.613251	1155.776144	1836.511721	718.1761894	2660.892641	3434.39012	1373.613251	2305.655716	517.2856136	4161.917897	2353.453936	2965.684274	1704.06767	3501.577631	3284.483163	5593.616175	986.2232358	2489.813076	921.5462628	245.1736324	4021.329678	3075.951129	1850.700572	2012.546104	2554.402104	2331.339165	2284.431709	1836.511721	2460.117207	702.8576164	1437.682294	2802.844887	1130.584623	1894.252739	1673.904794	3501.577631	3378.153016	2154.216067	2406.789102	1416.281504	2460.117207
DG 40:8	 [M+NH4]+	7.19	60.6520596	768.9411996	941.7722162	685.6612332	1056.295484	1277.923821	182.9634616	546.8052098	1547.623228	1437.682294	1056.295484	739.5076125	1416.281504	1627.852423	1032.804249	1373.613251	339.0038411	1479.481756	1673.904794	966.2630571	1779.687037	1810.048109	1194.49044	2284.431709	2995.122344	1872.004713	902.4052044	966.2630571	2217.249324	941.7722162	2237.996123	1479.481756	1810.048109	182.9634616	685.6612332	1547.623228	620.3235154	211.4682283	1394.770282	1300.967987	1233.028538	1056.295484	702.8576164	1130.584623	882.4186362	620.3235154	660.6016777	739.5076125	866.0005218
DG 41:0	 [M+NH4]+	9.83	22.51142548	1653.849199	5094.988909	1373.613251	7813.504373	2133.381711	7076.341456	6105.663462	3130.667038	1056.295484	1872.004713	1779.687037	1155.776144	2554.402104	3284.483163	2406.789102	1894.252739	1105.126401	2574.884081	2305.655716	2305.655716	4866.332948	2305.655716	2905.640596	3101.702177	6327.856484	8295.391711	4745.754242	5094.988909	4912.784497	2851.466121	2660.892641	2489.813076	4430.950426	1966.184891	1580.165531	4866.332948	6790.29513	6390.312368	5487.494193	5289.839148	3534.633299	10086.74601	9054.47894	5339.378486	3434.39012	5826.482158	7001.843942	2331.339165
DG 41:1	 [M+NH4]+	9.56	7.469262237	14869.87986	5429.255262	13943.38698	7746.09192	12176.94637	17130.56278	5386.137656	15922.77687	12176.94637	6517.755259	8046.838572	15406.17715	15537.39923	8709.591127	10086.74601	6629.200142	15196.55845	11115.01877	6517.755259	14558.08559	4321.217705	5933.161129	4281.418378	7132.635791	5593.616175	5339.378486	8295.391711	7813.504373	9533.543017	12078.49421	11622.4413	10934.42132	11024.14349	11024.14349	10257.04762	12446.06247	11024.14349	6033.81833	11115.01877	12806.8901	11115.01877	4129.979558	10341.29307	8121.861752	9986.22697	8046.838572	6443.041527	11966.49557
DG 42:0	 [M+NH4]+	9.99	26.03809695	9681.99512	3378.153016	4955.023533	3023.544195	11622.4413	12656.18091	5536.597906	8709.591127	9533.543017	2851.466121	4602.288706	7076.341456	11966.49557	6932.82616	6860.866275	4245.932772	6033.81833	10086.74601	7948.616223	10341.29307	8295.391711	3560.774964	4129.979558	7746.09192	7746.09192	13943.38698	4955.023533	9146.108891	8358.676685	8807.138823	6443.041527	8512.210857	7667.372582	7283.003449	6033.81833	8358.676685	12176.94637	7813.504373	7813.504373	14558.08559	2574.884081	13174.93997	11622.4413	4281.418378	11622.4413	11966.49557	9607.234258	6744.227051
DG 42:1	 [M+NH4]+	9.70	7.70945575	140845.2377	49992.58667	136613.6724	54974.6959	140845.2377	163820.4218	58899.00316	166501.1962	138530.4909	66431.73261	79906.4642	160819.3174	177684.4334	85222.35717	109969.6471	83895.46567	198169.6381	174216.0384	134342.7299	160819.3174	62545.24944	60797.1668	74998.71264	121906.8834	79906.4642	98002.17611	118653.7689	52416.19861	107976.7383	140845.2377	123518.6453	124942.0614	130490.0362	136613.6724	79906.4642	106373.5834	130490.0362	101230.3089	126704.5429	130490.0362	75955.92836	71783.0883	113034.0706	57314.43958	113034.0706	70745.84126	86274.81925	118653.7689
DG 42:2	 [M+NH4]+	8.58	43.67632332	1171.80233	2331.339165	768.9411996	1872.004713	842.310761	1233.028538	1836.511721	986.2232358	2191.858738	1547.623228	1455.059452	1032.804249	921.5462628	245.1736324	297.1848254	2037.409481	1836.511721	842.310761	7132.635791	1056.295484	1527.841542	812.6641799	1986.190245	4281.418378	966.2630571	2995.122344	439.345155	2081.005034	3130.667038	921.5462628	1437.682294	1606.746885	3407.877676	1194.49044	1056.295484	966.2630571	182.9634616	3987.494108	1940.413148	1218.783404	2489.813076	3353.687486	3075.951129	5048.536444	2529.955592	1966.184891	3407.877676	2109.421401
DG 42:2	 [M+NH4]+	9.39	12.40624709	35722.42618	17130.56278	35305.14154	18758.21968	30135.59375	48750.50814	13690.83598	35305.14154	28816.39338	14558.08559	18181.43836	34390.73834	31387.51938	21730.22341	31735.47788	17463.65618	34390.73834	33114.19408	21578.76444	33709.44587	12656.18091	11196.72951	18914.86071	15537.39923	19718.04588	19227.61365	20831.16733	13793.05002	19885.58665	24384.40584	28541.66799	26696.97761	25252.55163	25532.13449	20831.16733	22327.21182	19885.58665	17646.00525	22709.49399	20275.01639	15019.40266	11729.33191	19059.34626	11196.72951	21239.9287	12446.06247	16337.11783	19059.34626
DG 42:3	 [M+NH4]+	9.10	23.63730511	2905.640596	3987.494108	4480.896291	3987.494108	3231.818612	4602.288706	4321.217705	5983.919099	4565.825721	2720.283708	3799.791315	4641.788098	2631.220818	3617.910855	4798.527859	3617.910855	2284.431709	1986.190245	4430.950426	4430.950426	3846.535463	4211.337463	7001.843942	3799.791315	4522.233182	4866.332948	4161.917897	3407.877676	7076.341456	5429.255262	5593.616175	4745.754242	4129.979558	2529.955592	4955.023533	4129.979558	2460.117207	4321.217705	6744.227051	4798.527859	2601.313645	2037.409481	3534.633299	3722.805152	3328.644581	4161.917897	3617.910855	6790.29513
DG 42:4	 [M+NH4]+	8.87	25.57681256	3130.667038	866.0005218	4798.527859	4358.848254	5147.345466	6159.263596	2081.005034	4602.288706	7604.121685	2905.640596	2601.313645	4565.825721	7813.504373	2460.117207	7283.003449	2720.283708	10257.04762	7076.341456	9986.22697	8442.776165	7200.131385	4798.527859	7076.341456	6033.81833	5781.651568	5536.597906	4996.445978	4480.896291	6697.629949	8627.711884	9986.22697	8442.776165	9607.234258	5651.645311	4866.332948	6790.29513	3846.535463	4641.788098	3766.694193	6327.856484	3722.805152	2191.858738	3917.335892	2931.575138	2995.122344	4281.418378	4321.217705	7667.372582
DG 42:5	 [M+NH4]+	8.65	9.314178435	986.2232358	468.4455153	2406.789102	882.4186362	1627.852423	2012.546104	2284.431709	2176.953478	3461.308373	1986.190245	1894.252739	2931.575138	2694.215394	1455.059452	2264.273456	3231.818612	787.3384626	3954.001667	2133.381711	1730.820619	5194.374936	2554.402104	3501.577631	3617.910855	2509.781795	5651.645311	3684.065188	3501.577631	4686.688052	2601.313645	2331.339165	2191.858738	4161.917897	1872.004713	2353.453936	3560.774964	1704.06767	6159.263596	2284.431709	3586.931183	4745.754242	3165.953768	5147.345466	5651.645311	3766.694193	2383.173868	6033.81833	2081.005034
DG 43:1	 [M+NH4]+	9.86	27.51956584	4641.788098	2905.640596	3799.791315	902.4052044	2931.575138	8894.3843	2574.884081	6574.562853	4129.979558	2777.236643	1836.511721	4129.979558	4430.950426	3766.694193	3378.153016	2406.789102	2905.640596	3722.805152	5983.919099	4686.688052	3407.877676	1872.004713	2965.684274	3954.001667	3023.544195	3656.86449	3194.73727	1986.190245	4393.66351	3501.577631	3130.667038	2995.122344	6105.663462	4393.66351	2176.953478	2660.892641	3656.86449	4480.896291	2601.313645	2660.892641	1673.904794	1580.165531	3259.440233	1547.623228	1810.048109	2154.216067	2931.575138	4129.979558
DG 44:1	 [M+NH4]+	10.03	30.66733239	2931.575138	2489.813076	4602.288706	415.4318931	3259.440233	11024.14349	1009.656055	3954.001667	3259.440233	1256.068293	768.9411996	2383.173868	4602.288706	1547.623228	3284.483163	866.0005218	3534.633299	3194.73727	5048.536444	5339.378486	3656.86449	415.4318931	1627.852423	4565.825721	4092.482947	3722.805152	6790.29513	1194.49044	4430.950426	4211.337463	3987.494108	5147.345466	2109.421401	2081.005034	1194.49044	1277.923821	2554.402104	4996.445978	866.0005218	3284.483163	297.1848254	1940.413148	2694.215394	1416.281504	986.2232358	2829.150894	1373.613251	685.6612332
DG 44:2	 [M+NH4]+	9.72	23.2612018	6159.263596	2995.122344	10172.95485	2802.844887	6033.81833	9793.243288	2741.017201	7530.809589	8121.861752	3586.931183	3987.494108	5593.616175	9439.727599	3165.953768	4393.66351	2829.150894	8627.711884	6390.312368	5147.345466	5429.255262	1918.399093	1750.977985	2829.150894	6629.200142	3846.535463	4321.217705	4021.329678	3194.73727	3353.687486	4129.979558	4955.023533	3586.931183	8442.776165	3722.805152	3284.483163	2905.640596	2574.884081	2601.313645	4161.917897	3722.805152	2631.220818	1850.700572	3954.001667	2406.789102	4129.979558	1171.80233	1673.904794	3259.440233
DG 44:4	 [M+NH4]+	9.44	48.09175254	4092.482947	1455.059452	2872.255076	2829.150894	4053.994812	3434.39012	1233.028538	2037.409481	4480.896291	486.462402	2660.892641	2529.955592	3194.73727	3987.494108	4129.979558	1627.852423	7132.635791	4798.527859	1627.852423	3023.544195	1894.252739	1354.862643	2931.575138	3846.535463	1171.80233	2406.789102	2037.409481	2133.381711	2383.173868	5386.137656	3194.73727	4602.288706	2829.150894	2176.953478	1627.852423	2851.466121	1580.165531	1373.613251	2720.283708	2554.402104	1606.746885	1750.977985	1455.059452	1580.165531	2741.017201	2554.402104	1547.623228	986.2232358
DG 44:6	 [M+Li]+	7.85	27.15980799	9439.727599	8512.210857	4358.848254	7132.635791	6443.041527	7283.003449	8189.229007	7076.341456	4835.537305	6290.853212	6574.562853	5536.597906	9884.422386	7076.341456	6790.29513	6517.755259	3656.86449	7746.09192	13519.95059	7132.635791	7001.843942	8512.210857	6159.263596	9681.99512	8121.861752	13326.90369	6390.312368	3799.791315	8046.838572	8512.210857	10086.74601	2829.150894	9259.423345	8894.3843	6697.629949	7374.181445	8189.229007	16769.01906	9793.243288	6697.629949	4686.688052	6744.227051	7948.616223	7948.616223	6744.227051	11855.75068	10341.29307	10627.44419
