"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"lysoPC 21:0"," [M+H]+@3.81",8430.471375,9149.34139770833,8820.81390208333,6121.53180916667,9449.60004583333,9312.20374791667,9571.38156875,11173.58905125,14802.1219791667,8157.00187291667,8024.2740125,8563.15002854167,8157.00187291667,4990.58146791667,13579.1422708333,8157.00187291667,4576.24626604167,11173.58905125,9932.3434675,11063.55991875,11063.55991875,8820.81390208333,13002.3994166667,7843.24409583333,8301.19985645833,4867.73271895833,4461.60743229167,10637.4816333333,4070.4072975,6368.70267958333,10470.9626208333,5714.38435125,4327.43820166667,8682.4191375,4990.58146791667,4213.114564375,4749.57910291667,15945.6565854167,15945.6565854167,12734.9498625,6259.24568104167,10038.557625,15108.266075,10038.557625,9762.6391775,9571.38156875,9149.34139770833,13726.38215625
"lysoPC 22:0"," [M+H]+@4.19",65132.0198395833,57560.7078541667,50392.7805833333,62369.4054791667,58640.6394166667,72813.4218333333,84577.2832708333,79498.598375,88898.721875,58640.6394166667,74981.0155,68385.1153125,69704.9708958333,74218.3927916667,100740.069520833,48715.0908541667,58640.6394166667,85265.2634375,84577.2832708333,67062.2023958333,86886.1107916667,77957.8695416667,93946.0163125,68978.1506041667,59682.9316229167,55978.3058229167,120813.5221875,155252.117229167,56448.8900208333,40902.67475,74218.3927916667,38487.0333208333,47170.469591875,45489.1891875,54056.9692291667,49516.796725,44162.0178125,103932.473791667,99548.0858958333,82906.6564583333,46438.342625,65899.794125,110484.336125,120813.5221875,102844.1724375,70793.0847708333,102844.1724375,95387.1177916667
"lysoPC 22:0"," [M+Na]+@4.28",3644.90870729167,4327.43820166667,6831.30403583333,5714.38435125,4576.24626604167,6368.70267958333,5266.40966041667,5714.38435125,6990.41404583333,2916.834590625,5554.74673354167,3245.77610041667,3245.77610041667,3400.52579083333,3519.77838375,4327.43820166667,1941.58446208333,5554.74673354167,4749.57910291667,5266.40966041667,7110.71131770833,4867.73271895833,6831.30403583333,5266.40966041667,5431.01512395833,2763.48843541667,6368.70267958333,4867.73271895833,3519.77838375,2623.87670645833,7547.3915625,2916.834590625,4213.114564375,3812.95717958333,2916.834590625,3644.90870729167,3400.52579083333,6831.30403583333,6529.76678333333,3400.52579083333,2916.834590625,6683.639894375,11173.58905125,5850.51300833333,3245.77610041667,4461.60743229167,4070.4072975,6831.30403583333
"lysoPC 22:1"," [M+H]+@3.43",18865.5329125,8024.2740125,21478.86160625,16310.5423083333,13002.3994166667,25594.5102708333,23533.94505,19916.7310125,23533.94505,22616.5221875,20875.6935022917,27791.6515625,13726.38215625,22616.5221875,26972.9900625,21293.78144375,17313.33044375,22145.0118125,16310.5423083333,14064.3896629167,23050.0030583333,14214.01789375,15108.266075,16505.2879327083,16135.3973,13726.38215625,18545.5991125,13299.2098845833,9571.38156875,12571.7110729167,9149.34139770833,10637.4816333333,10470.9626208333,12406.9505125,14064.3896629167,10323.214229375,8563.15002854167,26129.4248958333,13299.2098845833,11472.6489708333,14802.1219791667,12571.7110729167,13002.3994166667,10470.9626208333,18729.967825,11173.58905125,15382.4757354167,14970.1396020833
"lysoPC 22:1"," [M+Na]+@3.45",2492.598911875,2623.87670645833,1757.67768041667,1406.59453645833,754.093020625,3088.31183833333,1033.30628541667,1757.67768041667,1217.85808291667,1590.20871604167,2121.26349979167,1941.58446208333,754.093020625,1406.59453645833,2121.26349979167,1033.30628541667,1217.85808291667,2916.834590625,1941.58446208333,1033.30628541667,754.093020625,1590.20871604167,2763.48843541667,1033.30628541667,461.984829791667,1033.30628541667,754.093020625,1590.20871604167,1406.59453645833,461.984829791667,1590.20871604167,1217.85808291667,1406.59453645833,754.093020625,1590.20871604167,754.093020625,1033.30628541667,1033.30628541667,2121.26349979167,1757.67768041667,1757.67768041667,461.984829791667,1590.20871604167,461.984829791667,1941.58446208333,2364.36149895833,1033.30628541667,1590.20871604167
"lysoPC 22:4"," [M+H]+@1.78",83722.803875,85265.2634375,80446.5589166667,40522.6794583333,60661.0993125,60214.3088354167,74218.3927916667,75717.1281666667,81957.5792083333,98260.5272916667,49516.796725,61832.124,47170.469591875,90607.3503541667,68978.1506041667,49516.796725,83722.803875,59189.7479583333,63696.1643375,86886.1107916667,99548.0858958333,54933.5999166667,78770.529875,137923.22225,65899.794125,57560.7078541667,71443.2747291667,165236.349791667,67062.2023958333,21096.0139166667,46438.342625,55444.2193541667,38089.6647916667,58134.21025,90607.3503541667,57560.7078541667,46764.6124166667,69704.9708958333,80446.5589166667,70793.0847708333,50017.03775,40902.67475,68385.1153125,82906.6564583333,105160.493645833,55444.2193541667,46438.342625,72813.4218333333
"lysoPC 22:6"," [M+H]+@1.21",4137693.61458333,3916730.53729167,4137693.61458333,2757027.06375,2896975.995625,4727666.13291667,5820531.055,4137693.61458333,2757027.06375,7327918.06666667,5123785.241875,5301414.23125,6582154.59166667,7612027.44583333,3670709.625,2514590.8375,4566833.52125,3831395.5775,3034334.67083333,3034334.67083333,3745680.86541667,2330468.18354167,4566833.52125,4457174.5875,4137693.61458333,2330468.18354167,2896975.995625,12709726.8291667,3670709.625,1543943.68708333,4038338.64895833,4457174.5875,1922479.02354167,3916730.53729167,4976780.24,3297044.77145833,3916730.53729167,2896975.995625,3589949.93333333,4137693.61458333,2218403.538125,2757027.06375,3216372.17666667,3745680.86541667,5481322.891875,3831395.5775,2969030.90833333,4240686.91270833
"lysoPC 23:0"," [M+H]+@4.73",11472.6489708333,10323.214229375,14342.9598458333,9762.6391775,10637.4816333333,15382.4757354167,15760.8227958333,13894.24385,29762.113875,18406.2964958333,15562.1559541667,15945.6565854167,15108.266075,14802.1219791667,15562.1559541667,12237.1612479167,15382.4757354167,29762.113875,13002.3994166667,17670.5568625,22616.5221875,23533.94505,18729.967825,23317.4961395833,15760.8227958333,16665.4843910417,29450.0392083333,32169.4632708333,19522.6154833333,9762.6391775,20327.2089354167,9571.38156875,13299.2098845833,14802.1219791667,20875.6935022917,14802.1219791667,11472.6489708333,23317.4961395833,19352.8614958333,13579.1422708333,8301.19985645833,17488.1589520833,28004.9006875,23533.94505,11926.43081,18545.5991125,22383.505125,20669.3788041667
"lysoPC 24:0"," [M+H]+@5.08",113892.5068125,93105.01275,99548.0858958333,86100.349,70243.2861041667,93105.01275,105160.493645833,122037.462229167,137923.22225,153323.423833333,148656.335833333,116209.972020833,145343.7985,145343.7985,153323.423833333,102844.1724375,103932.473791667,145343.7985,124789.6565625,117290.30725,133741.036666667,113892.5068125,148656.335833333,109280.428791667,91267.0604375,71443.2747291667,212835.157083333,242685.963270833,94730.1410208333,48282.8317916667,180189.547083333,86886.1107916667,66545.5362708333,95387.1177916667,93105.01275,82906.6564583333,70793.0847708333,157530.846895833,109280.428791667,86100.349,55978.3058229167,85265.2634375,168454.628916667,155252.117229167,127900.660479167,74218.3927916667,123420.386541667,132221.413625
"lysoPC 24:0"," [M+Na]+@5.17",9312.20374791667,5431.01512395833,8430.471375,7697.18435458333,4213.114564375,8563.15002854167,6529.76678333333,7110.71131770833,11596.2838854167,5554.74673354167,6990.41404583333,3971.275988125,9149.34139770833,5554.74673354167,11173.58905125,8682.4191375,7260.50949166667,7843.24409583333,7110.71131770833,10323.214229375,11777.23007875,9449.60004583333,8820.81390208333,10184.4060958333,9449.60004583333,10184.4060958333,14214.01789375,8563.15002854167,6683.639894375,8563.15002854167,10038.557625,9312.20374791667,7110.71131770833,8157.00187291667,8024.2740125,8024.2740125,6831.30403583333,6368.70267958333,8024.2740125,7425.269565625,5981.458525,9449.60004583333,12406.9505125,10184.4060958333,8430.471375,8820.81390208333,11777.23007875,7843.24409583333
"lysoPC 24:1"," [M+H]+@4.31",14970.1396020833,6259.24568104167,20327.2089354167,17147.08530625,17147.08530625,19697.8504458333,14802.1219791667,20669.3788041667,25893.6357083333,19195.0620604167,20484.5264979167,18729.967825,16135.3973,19522.6154833333,27550.7279166667,22145.0118125,19033.5081041667,26685.7790208333,19195.0620604167,16665.4843910417,19195.0620604167,11926.43081,24393.3212729167,21478.86160625,21920.385375,14970.1396020833,23905.8558791667,20875.6935022917,8157.00187291667,12237.1612479167,17488.1589520833,8024.2740125,12237.1612479167,10470.9626208333,12406.9505125,15760.8227958333,11596.2838854167,23533.94505,19697.8504458333,13450.87329375,14970.1396020833,12857.9991604167,18729.967825,14342.9598458333,22145.0118125,14802.1219791667,10637.4816333333,10637.4816333333
"lysoPC 24:4"," [M+H]+@2.35",1941.58446208333,8682.4191375,5554.74673354167,2916.834590625,2916.834590625,5850.51300833333,3088.31183833333,3245.77610041667,1590.20871604167,7547.3915625,4461.60743229167,3400.52579083333,5981.458525,3644.90870729167,2492.598911875,3519.77838375,2121.26349979167,4749.57910291667,2492.598911875,5554.74673354167,4867.73271895833,3519.77838375,5113.66155583333,3400.52579083333,4867.73271895833,2364.36149895833,1217.85808291667,4461.60743229167,4990.58146791667,1590.20871604167,1217.85808291667,4990.58146791667,2763.48843541667,4461.60743229167,5850.51300833333,5554.74673354167,2763.48843541667,3812.95717958333,1941.58446208333,2763.48843541667,1406.59453645833,8157.00187291667,5850.51300833333,3400.52579083333,9149.34139770833,4576.24626604167,3400.52579083333,5850.51300833333
"lysoPC 26:1"," [M+H]+@5.17",5850.51300833333,3812.95717958333,3971.275988125,3971.275988125,5431.01512395833,5714.38435125,3812.95717958333,4576.24626604167,4867.73271895833,7697.18435458333,4990.58146791667,6529.76678333333,5113.66155583333,4867.73271895833,8682.4191375,5714.38435125,7425.269565625,6529.76678333333,4990.58146791667,5981.458525,7843.24409583333,4990.58146791667,3644.90870729167,5714.38435125,6683.639894375,3245.77610041667,6121.53180916667,5554.74673354167,2916.834590625,4576.24626604167,4749.57910291667,3812.95717958333,4867.73271895833,4213.114564375,4749.57910291667,4327.43820166667,3519.77838375,3088.31183833333,4070.4072975,2916.834590625,3088.31183833333,4461.60743229167,4070.4072975,2763.48843541667,5113.66155583333,3519.77838375,5266.40966041667,4213.114564375
"lysoPE 16:0"," [M+H]+@1.70",1876953.28125,1067423.18770833,1604881.87645833,1221280.26833333,1003414.468125,1543943.68708333,1469813.50041667,1661826.45708333,1376621.83270833,1794788.13785417,1437668.99820833,1145196.078125,1245282.08416667,895540.258083333,869496.868979167,1575483.55375,1019271.50145833,1221280.26833333,848163.313125,1221280.26833333,1003414.468125,1019271.50145833,920104.460416667,825786.844791667,633098.877666667,932383.674083333,1437668.99820833,2896975.995625,1469813.50041667,594842.338770833,1876953.28125,2105446.74770833,858783.875208333,1104497.66166667,1245282.08416667,932383.674083333,869496.868979167,946931.031041667,1376621.83270833,1067423.18770833,633098.877666667,1032736.30416667,1469813.50041667,1543943.68708333,1295747.646875,1067423.18770833,1323733.98458333,1376621.83270833
"lysoPE 16:0"," [M+Na]+@1.78",67062.2023958333,42523.0103958333,42523.0103958333,38089.6647916667,35177.5056458333,53471.7117916667,42523.0103958333,46438.342625,40179.6011458333,49182.1519375,48715.0908541667,38487.0333208333,51825.1675,31470.8197414583,26392.5756875,63696.1643375,34222.3254291667,45041.3144375,34851.2422541667,46764.6124166667,27550.7279166667,32866.1555895833,34538.0009583333,42057.9943770833,19697.8504458333,34538.0009583333,44162.0178125,74981.0155,47741.2719375,31470.8197414583,66545.5362708333,70243.2861041667,35524.23825,42057.9943770833,44162.0178125,36311.08958125,48715.0908541667,35177.5056458333,40902.67475,52490.4299791667,30924.6930833333,45925.7530416667,61832.124,63696.1643375,61206.8063333333,50017.03775,47170.469591875,53000.0483541667
"lysoPE 16:1"," [M+H]+@1.23",94730.1410208333,30326.4873541667,96382.5594375,67062.2023958333,70793.0847708333,92241.2893958333,91267.0604375,67062.2023958333,74981.0155,63696.1643375,52490.4299791667,64478.1784166667,45489.1891875,45489.1891875,52490.4299791667,54056.9692291667,38822.9027708333,48282.8317916667,34222.3254291667,54408.5441666667,59682.9316229167,17313.33044375,37669.7818354167,40522.6794583333,35816.3162291667,14514.95101875,23723.6795208333,26972.9900625,24153.4036875,20125.730675,26972.9900625,26685.7790208333,25376.74891875,19522.6154833333,18406.2964958333,15945.6565854167,12734.9498625,18865.5329125,16310.5423083333,20484.5264979167,16665.4843910417,19195.0620604167,16665.4843910417,24393.3212729167,49182.1519375,15945.6565854167,15226.0996875,17488.1589520833
"lysoPE 17:0"," [M+H]+@2.14",36587.5545333333,45925.7530416667,29450.0392083333,26685.7790208333,20125.730675,45489.1891875,37363.3180833333,42057.9943770833,29450.0392083333,15226.0996875,19916.7310125,21096.0139166667,22826.97823125,19697.8504458333,14665.7700833333,40179.6011458333,17811.1429791667,20484.5264979167,15108.266075,23317.4961395833,28284.1939166667,30614.2592604167,25594.5102708333,31779.5540395833,17313.33044375,38822.9027708333,52490.4299791667,99548.0858958333,35524.23825,27550.7279166667,55444.2193541667,54933.5999166667,29762.113875,30924.6930833333,37669.7818354167,19697.8504458333,28284.1939166667,32169.4632708333,54408.5441666667,26129.4248958333,18545.5991125,36045.0457083333,49516.796725,32500.0010208333,24843.3131041667,42057.9943770833,35816.3162291667,45041.3144375
"lysoPE 18:0"," [M+H]+@2.47",2702615.30833333,2702615.30833333,2166483.216875,2279351.081875,1295747.646875,2058592.754375,2447221.90041667,2218403.538125,1966666.62875,2702615.30833333,2105446.74770833,1966666.62875,2012415.680625,1922479.02354167,976542.24375,2829552.03125,1876953.28125,1703774.20270833,1245282.08416667,1661826.45708333,1966666.62875,1751977.68125,1323733.98458333,1087743.68083333,1019271.50145833,2058592.754375,2570746.85208333,5965432.52583333,2058592.754375,1003414.468125,2757027.06375,3364806.57541667,1543943.68708333,2447221.90041667,3122600.9125,1751977.68125,2166483.216875,1751977.68125,2969030.90833333,2514590.8375,1104497.66166667,1631356.14145833,2570746.85208333,2829552.03125,1794788.13785417,2447221.90041667,2378004.85895833,3216372.17666667
"lysoPE 18:0"," [M+H]+@7.03",52490.4299791667,58134.21025,30032.3190041667,49182.1519375,51388.8026666667,48282.8317916667,38822.9027708333,45041.3144375,58134.21025,32500.0010208333,29220.6867291667,49182.1519375,37669.7818354167,14514.95101875,33229.8076666667,65132.0198395833,19916.7310125,21096.0139166667,46438.342625,30326.4873541667,20125.730675,55444.2193541667,48715.0908541667,47741.2719375,43449.1233958333,72212.0944791667,37669.7818354167,40902.67475,39263.0399625,67747.4288125,39748.0320229167,59682.9316229167,37363.3180833333,35524.23825,26392.5756875,44578.6333958333,28576.6310625,37363.3180833333,47741.2719375,46438.342625,34538.0009583333,42523.0103958333,74218.3927916667,30924.6930833333,42830.1605208333,60661.0993125,41326.721875,37363.3180833333
"lysoPE 18:0"," [M+Na]+@2.53",314675.687166667,257249.397104167,251586.82925,212835.157083333,105160.493645833,242685.963270833,245794.828541667,193173.003604167,190996.3430625,410057.990395833,269992.248958333,161375.709083333,248330.808395833,210241.908791667,73577.7543125,237110.687416667,195306.731166667,130738.621270833,87865.2452708333,129413.990145833,151788.654625,110484.336125,102844.1724375,142458.392583333,102844.1724375,157530.846895833,166944.870916667,380563.533541667,146786.310625,62369.4054791667,307558.430791667,428660.119354167,117290.30725,228379.897395833,350379.253125,110484.336125,277420.449958333,96382.5594375,130738.621270833,142458.392583333,83722.803875,132221.413625,170742.833791667,139219.2994375,277420.449958333,165236.349791667,168454.628916667,185539.464520833
"lysoPE 18:1"," [M+H]+@1.87",1575483.55375,1145196.078125,1376621.83270833,895540.258083333,725598.588333333,1145196.078125,1185863.28125,1048190.93395833,733277.282333333,1403471.98583333,1145196.078125,1067423.18770833,848163.313125,932383.674083333,705193.872666667,1503270.43833333,869496.868979167,946931.031041667,742218.75375,976542.24375,1087743.68083333,647497.816875,848163.313125,838007.397291667,655461.91625,633098.877666667,884037.740208333,2058592.754375,825786.844791667,410057.990395833,838007.397291667,1087743.68083333,543901.263791667,838007.397291667,1145196.078125,640626.087083333,696936.794166667,676032.642291667,1003414.468125,895540.258083333,478692.1775,676032.642291667,782021.97,1032736.30416667,1185863.28125,1164661.53375,615147.136666667,1003414.468125
"lysoPE 18:1"," [M+Na]+@1.94",192084.673333333,130076.305708333,137184.224854167,90147.3758958333,47455.8707646875,90147.3758958333,130076.305708333,100144.077708333,54232.7566979167,116750.139635417,112188.016791667,96883.5331458333,98904.30659375,77617.17725,35670.2772395833,84150.0435729167,54671.0720416667,56213.597921875,36449.3220572917,62726.9312270833,60437.7040739583,39505.5359927083,51118.337625,57289.6302291667,38654.9680458333,66222.6651979167,73898.0735520833,298267.68190625,78364.1997083333,34694.62160625,177075.720458333,171659.609239583,42676.5854583333,94338.0786666667,175527.055666667,31059.2153645833,101295.388614583,43640.9241458333,61519.4651666667,57847.4590520833,42974.793625,71118.17975,55188.9096354167,90147.3758958333,95058.62940625,120149.525635417,81537.30996875,125479.966927083
"lysoPE 18:2"," [M+H]+@1.37",289788.032708333,212835.157083333,259738.714166667,245794.828541667,127900.660479167,234338.076875,332265.799541667,327795.408125,200137.63291875,176284.2899375,180189.547083333,143811.099270833,146786.310625,177867.150979167,143811.099270833,228379.897395833,93946.0163125,109280.428791667,80446.5589166667,142458.392583333,130738.621270833,126170.277291667,103932.473791667,123420.386541667,78770.529875,212835.157083333,292958.7354375,749885.030625,212835.157083333,126170.277291667,269992.248958333,269992.248958333,161375.709083333,110484.336125,207030.364104167,66545.5362708333,126170.277291667,237110.687416667,245794.828541667,280419.571875,95387.1177916667,134879.812770833,159275.822979167,212835.157083333,161375.709083333,253710.470958333,183567.370916667,314675.687166667
