"Class","Carbon","Double_bond","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PC","37","0"," [M+H]+@8.03",9503.48399080236,7717.57215669645,7717.57215669645,5894.31053216795,7446.47496056903,10828.7381983571,11052.2513510666,11746.80878921,14781.3594675502,7248.00547219934,9929.8943000495,11746.80878921,10042.6537131761,10234.0226500262,5499.30928878379,4315.69286789868,6376.40094562033,10940.7823372663,9929.8943000495,9632.81766929046,14136.5796460737,9315.48313178483,11286.2522497817,14136.5796460737,9235.46056029495,6376.40094562033,8253.97862949947,9503.48399080236,8098.19161660726,6481.37711101783,6112.19420364619,5553.65304921028,5894.31053216795,6018.64947411107,4917.30150840707,4033.57837199241,4851.37058862409,10114.6473977691,7830.0347096027,9235.46056029495,3825.95664015282,6212.89145658457,10042.6537131761,8590.10472840768,9315.48313178483,8881.26991652829,10234.0226500262,7830.0347096027
"PC","33","0"," [M+H]+@6.83",17289.7904010003,19565.0653679824,18166.6226030207,11389.5918535874,16638.9186889241,18520.3363245616,16638.9186889241,17931.284221945,26384.9106305458,5499.30928878379,14136.5796460737,15763.3687217144,21359.6461597065,16398.9150415773,17931.284221945,9807.58199609661,13265.0160448372,18166.6226030207,14136.5796460737,13573.8301418147,20110.2922438145,14136.5796460737,15763.3687217144,18520.3363245616,16398.9150415773,16638.9186889241,19282.3501521796,27466.5295318216,15576.6245390726,18520.3363245616,13933.4216065439,17674.5104604884,16137.634013348,14781.3594675502,15576.6245390726,11970.1854289872,10114.6473977691,14953.6999839701,18166.6226030207,22806.8163709131,14136.5796460737,16923.0401716664,13439.3075427741,16137.634013348,16137.634013348,14953.6999839701,16137.634013348,13265.0160448372
"PC","42","7"," [M+H]+@7.49",4566.45164615393,4108.57150185707,6481.37711101783,3684.63961635496,5677.53512080746,3757.47925791549,5553.65304921028,4431.89536826276,6944.29567652905,5734.19565769063,3684.63961635496,5003.92710488384,5003.92710488384,3684.63961635496,4851.37058862409,4266.05355737087,7248.00547219934,6481.37711101783,5169.20242420531,6415.46529542456,5734.19565769063,3757.47925791549,6415.46529542456,5113.24138632024,6615.97621860381,5003.92710488384,1763.29903418314,2412.99157743283,6568.74646067273,7446.47496056903,2723.50919798186,4757.69518913288,3548.58298124476,7717.57215669645,4658.99882366799,7248.00547219934,6737.60235618507,5677.53512080746,7446.47496056903,7099.42489676729,9430.7525966114,4809.58357481659,6112.19420364619,7347.37161177832,5894.31053216795,8253.97862949947,4809.58357481659,3124.45974486288
"PC","32","5"," [M+H]+@4.86",2038.85933672195,556.009742992647,2855.25124036555,3442.63663383301,2819.37281518542,2121.38240169709,2792.16641440127,4033.57837199241,3098.33124903292,3307.77124437562,2819.37281518542,4809.58357481659,3933.98877819309,16923.0401716664,9430.7525966114,1489.26020830246,3307.77124437562,1422.03743606239,1558.90651857971,1992.79957348893,2668.93604567935,816.88161587436,1784.75471519342,1181.43716573132,1333.1413460065,1841.90731019952,5078.54572133119,3684.63961635496,1897.22557948763,1202.8325934515,1640.88491618403,1578.23701615733,1683.81788655123,1535.07870355577,2016.78089022534,865.405251708266,1333.1413460065,5169.20242420531,5113.24138632024,3340.27121100111,835.146637849803,730.332756594138,1129.8513077015,492.551333941507,1409.42199173385,388.959228370039,1129.8513077015,1129.8513077015
"PC","32","0"," [M+Na]+@6.60",11286.2522497817,9235.46056029495,8352.8966901949,9315.48313178483,11286.2522497817,16638.9186889241,11514.8733047935,6018.64947411107,12185.5819323399,6112.19420364619,5003.92710488384,6271.41537921545,7830.0347096027,8651.41735427099,11746.80878921,8806.42203184084,5234.7527711077,7921.04733750395,6212.89145658457,13439.3075427741,10828.7381983571,4955.23892055682,7588.59786689119,10441.8264587194,10713.8014338532,27466.5295318216,7521.65635821746,10441.8264587194,10234.0226500262,28220.663034298,7181.06267139208,4851.37058862409,9235.46056029495,8352.8966901949,5078.54572133119,9116.96634196858,6112.19420364619,6481.37711101783,8352.8966901949,10617.2889325545,9003.97914838529,12617.9747302927,9116.96634196858,11286.2522497817,7521.65635821746,14781.3594675502,8098.19161660726,8806.42203184084
"PC","31","2"," [M+H]+@5.30",8352.8966901949,2238.01365217653,9315.48313178483,6568.74646067273,2775.60599579203,10713.8014338532,5113.24138632024,7521.65635821746,3414.40905155836,4757.69518913288,5499.30928878379,4851.37058862409,5553.65304921028,6737.60235618507,10441.8264587194,2651.01698708592,3548.58298124476,2274.48627613108,2463.72976106722,2324.59129354116,3021.7095752333,1683.81788655123,3340.27121100111,2253.41289796525,3442.63663383301,2463.72976106722,4523.81938229584,4431.89536826276,2463.72976106722,2274.48627613108,4566.45164615393,3684.63961635496,2133.5277537567,1659.52222452611,2366.94818681383,1861.51048336748,2775.60599579203,5806.58241784265,2888.20130516259,3582.78283814596,1683.81788655123,2526.69052478253,2238.01365217653,3124.45974486288,2933.8102000047,2194.55021318974,2549.09651182585,2150.65085523474
"PC","40","1"," [M+H]+@8.32",8806.42203184084,8098.19161660726,7521.65635821746,11746.80878921,7248.00547219934,13933.4216065439,14953.6999839701,16638.9186889241,19058.258001601,16398.9150415773,11389.5918535874,17289.7904010003,14781.3594675502,17674.5104604884,17289.7904010003,10713.8014338532,18166.6226030207,11052.2513510666,13933.4216065439,8651.41735427099,8651.41735427099,7921.04733750395,17931.284221945,10617.2889325545,8590.10472840768,6481.37711101783,8651.41735427099,9116.96634196858,6112.19420364619,5499.30928878379,7248.00547219934,7347.37161177832,7181.06267139208,8461.29006782076,9929.8943000495,9503.48399080236,7446.47496056903,12617.9747302927,15763.3687217144,12185.5819323399,8031.41988129279,6944.29567652905,9235.46056029495,4955.23892055682,12371.1538903283,6737.60235618507,11633.1525248554,12371.1538903283
"PC","20","2"," [M+H]+@1.49",967.493285690812,1181.43716573132,348.253380980336,951.55816296729,1992.79957348893,1032.09039381935,835.146637849803,2165.41334899486,2324.59129354116,792.668621563319,1008.0225270837,528.195474843724,698.43541324027,1160.54267482823,4266.05355737087,2063.34429872961,3178.84755895613,1181.43716573132,1861.51048336748,1489.26020830246,1683.81788655123,1558.90651857971,1992.79957348893,1008.0225270837,2216.95286968574,680.550564802879,2238.01365217653,1763.29903418314,1409.42199173385,1275.09920477369,680.550564802879,865.405251708266,1659.52222452611,967.493285690812,2412.99157743283,2819.37281518542,730.332756594138,5003.92710488384,1992.79957348893,2526.69052478253,1578.23701615733,1422.03743606239,1333.1413460065,2954.96209743807,1744.8986397575,1409.42199173385,1967.98764251771,1841.90731019952
"PC","43","6"," [M+H]+@7.59",730.332756594138,2133.5277537567,1535.07870355577,2038.85933672195,1535.07870355577,1593.08427456051,3512.76359261794,2711.87506641911,2497.42925529389,1376.14463056216,2165.41334899486,2384.9094953177,2855.25124036555,2296.18709518999,4014.82300635148,680.550564802879,772.591738737534,1489.26020830246,2194.55021318974,2366.94818681383,1448.70921663382,1841.90731019952,3582.78283814596,2165.41334899486,1841.90731019952,1409.42199173385,528.195474843724,1659.52222452611,1099.35468823432,2497.42925529389,1763.29903418314,2412.99157743283,2063.34429872961,1711.36237044589,1275.09920477369,1659.52222452611,2238.01365217653,5499.30928878379,3488.07484525728,4955.23892055682,3124.45974486288,2954.96209743807,2599.2538413481,1659.52222452611,2121.38240169709,2855.25124036555,3098.33124903292,2599.2538413481
"PC","21","3"," [M+H]+@1.18",2216.95286968574,2324.59129354116,1861.51048336748,1558.90651857971,2746.29622424888,1823.57856873329,1593.08427456051,1897.22557948763,1376.14463056216,1763.29903418314,1763.29903418314,2324.59129354116,2274.48627613108,2384.9094953177,1129.8513077015,1470.78612428839,1535.07870355577,1558.90651857971,1129.8513077015,1925.48406474703,1640.88491618403,1310.71857019807,2253.41289796525,2497.42925529389,1967.98764251771,1356.2504283063,816.88161587436,2384.9094953177,2412.99157743283,1517.57027202074,1861.51048336748,1897.22557948763,1160.54267482823,1861.51048336748,1295.87866096083,1310.71857019807,1578.23701615733,1448.70921663382,1558.90651857971,1897.22557948763,1160.54267482823,865.405251708266,1376.14463056216,2253.41289796525,2576.24005045038,2150.65085523474,2165.41334899486,1593.08427456051
"PC","39","3"," [M+H]+@8.12",5474.66067684323,3474.74320831809,2805.76961479335,5141.22190526278,4456.90340979054,2972.94939447138,4375.43230764562,4783.63938197474,4979.58301272033,4674.59429282918,3474.74320831809,3038.71067257218,3249.03759234403,4290.87321263478,4089.9013742396,8064.80574895003,4409.61126124412,4586.27341856632,5095.89355382572,4409.61126124412,2837.31202777548,3285.54415665054,4936.27021448194,3163.88024072688,4211.27062286038,2641.26259690545,2158.0321021148,2901.38649681544,2659.97651638263,2871.72627276407,5303.74661536836,2453.9030309283,3360.9023889315,3452.02410260596,4783.63938197474,3740.87643549778,3324.02122768837,5400.62102192926,4024.20068917194,3808.84860895483,4375.43230764562,2924.1909442365,3360.9023889315,3249.03759234403,6886.00942683966,4783.63938197474,3249.03759234403,3360.9023889315
"PC","44","11"," [M+H]+@6.05",4315.69286789868,2933.8102000047,8651.41735427099,2274.48627613108,4523.81938229584,5003.92710488384,4431.89536826276,4955.23892055682,4071.23124662213,3442.63663383301,2412.99157743283,7347.37161177832,4851.37058862409,5450.01206490267,7248.00547219934,10940.7823372663,9235.46056029495,7830.0347096027,6737.60235618507,7830.0347096027,9807.58199609661,1610.30246045259,11389.5918535874,13439.3075427741,7446.47496056903,2668.93604567935,2711.87506641911,5351.22997895585,1925.48406474703,3461.41157137891,504.415032282568,2296.18709518999,1422.03743606239,2384.9094953177,3263.31706892546,3548.58298124476,1409.42199173385,2107.3595663576,3724.27361308008,2274.48627613108,3340.27121100111,4266.05355737087,2855.25124036555,5169.20242420531,8461.29006782076,3381.53356686189,2107.3595663576,1992.79957348893
"PC","40","0"," [M+H]+@8.81",7446.47496056903,5597.29459016579,9235.46056029495,6737.60235618507,5234.7527711077,9235.46056029495,7521.65635821746,11514.8733047935,11286.2522497817,5894.31053216795,9632.81766929046,6112.19420364619,14136.5796460737,9235.46056029495,8461.29006782076,5450.01206490267,6827.72317715027,4955.23892055682,7446.47496056903,6212.89145658457,6415.46529542456,10441.8264587194,5806.58241784265,6737.60235618507,6737.60235618507,6112.19420364619,13265.0160448372,8806.42203184084,7248.00547219934,5003.92710488384,14136.5796460737,7181.06267139208,9807.58199609661,4431.89536826276,5351.22997895585,5894.31053216795,6415.46529542456,8806.42203184084,4917.30150840707,7248.00547219934,6827.72317715027,9430.7525966114,5806.58241784265,9116.96634196858,5351.22997895585,4606.09519097871,10042.6537131761,11286.2522497817
"PC","24","6"," [M+H]+@1.39",1861.51048336748,680.550564802879,1214.09548181217,1008.0225270837,3234.7581157626,1066.27728321814,967.493285690812,1823.57856873329,835.146637849803,967.493285690812,899.044413759908,865.405251708266,388.959228370039,671.690912655492,2082.10089015757,1861.51048336748,2444.07630078938,1610.30246045259,1683.81788655123,1160.54267482823,1517.57027202074,1295.87866096083,2366.94818681383,1066.27728321814,772.591738737534,1160.54267482823,1517.57027202074,1310.71857019807,1593.08427456051,2216.95286968574,756.675442748719,899.044413759908,865.405251708266,411.857620228863,1310.71857019807,3021.7095752333,652.014498258233,1823.57856873329,967.493285690812,1099.35468823432,816.88161587436,1032.09039381935,1275.09920477369,2165.41334899486,1310.71857019807,1236.73503590444,1711.36237044589,1099.35468823432
"PC","30","4"," [M+H]+@4.12",1160.54267482823,388.959228370039,556.009742992647,504.415032282568,544.221336627261,671.690912655492,178.754791908948,556.009742992647,254.771202212389,411.857620228863,306.09485313677,544.221336627261,568.856072751554,865.405251708266,348.253380980336,468.636942619916,229.267379420074,254.771202212389,85.7070415368658,411.857620228863,46.2231406157872,85.7070415368658,306.09485313677,388.959228370039,229.267379420074,411.857620228863,680.550564802879,1066.27728321814,254.771202212389,926.677194824214,492.551333941507,468.636942619916,348.253380980336,440.860440874608,504.415032282568,468.636942619916,274.601658013218,411.857620228863,274.601658013218,306.09485313677,411.857620228863,178.754791908948,229.267379420074,348.253380980336,274.601658013218,411.857620228863,254.771202212389,178.754791908948
"PC","41","4"," [M+H]+@7.65",4955.23892055682,8881.26991652829,8253.97862949947,7521.65635821746,4387.32715422547,6376.40094562033,9807.58199609661,10441.8264587194,7446.47496056903,3791.74057775684,4606.09519097871,3871.3772013047,5234.7527711077,8352.8966901949,10234.0226500262,4108.57150185707,6212.89145658457,11633.1525248554,9235.46056029495,11633.1525248554,8590.10472840768,5677.53512080746,15290.4228561396,11052.2513510666,10114.6473977691,4266.05355737087,5499.30928878379,11970.1854289872,6827.72317715027,6737.60235618507,4481.91145131831,6415.46529542456,6376.40094562033,9235.46056029495,8098.19161660726,4851.37058862409,4566.45164615393,10828.7381983571,7099.42489676729,10042.6537131761,7446.47496056903,10617.2889325545,8806.42203184084,3381.53356686189,9003.97914838529,11052.2513510666,11514.8733047935,9503.48399080236
"PC","42","9"," [M+H]+@5.99",49734.025777868,55951.1004690342,65411.1871387707,35029.180799929,62976.8967742018,46168.3328830869,57656.0640663599,45075.3780566745,51163.9308922764,69043.8616110691,36018.5583491844,147512.648350628,54129.4581072229,59201.6588274221,73104.0557603158,57656.0640663599,177440.178067119,122669.923299236,130875.367426132,88449.4122228755,127606.714026263,41464.3178917538,155894.155542305,152762.719740033,142201.058983506,31044.5978948227,49734.025777868,120923.941238811,73104.0557603158,46168.3328830869,42603.1113185256,41464.3178917538,17674.5104604884,57656.0640663599,60851.666002477,41464.3178917538,46168.3328830869,142201.058983506,106785.324186153,74711.6316580016,38237.6486797862,55951.1004690342,122669.923299236,120923.941238811,152762.719740033,134895.775914482,112487.691855353,69043.8616110691
"PC","19","0"," [M+Na]+@1.19",2178.01478957907,2178.01478957907,1784.75471519342,1897.22557948763,2366.94818681383,1967.98764251771,1610.30246045259,1925.48406474703,1160.54267482823,2133.5277537567,1683.81788655123,2576.24005045038,2668.93604567935,2444.07630078938,1202.8325934515,1295.87866096083,1610.30246045259,2016.78089022534,1333.1413460065,2349.87217094041,1763.29903418314,2324.59129354116,1925.48406474703,2324.59129354116,2723.50919798186,1992.79957348893,1032.09039381935,3178.84755895613,2746.29622424888,1558.90651857971,2016.78089022534,2063.34429872961,1310.71857019807,1593.08427456051,1841.90731019952,2107.3595663576,1784.75471519342,1470.78612428839,2238.01365217653,2216.95286968574,1356.2504283063,1489.26020830246,1683.81788655123,1967.98764251771,3055.71176991106,2412.99157743283,2324.59129354116,1610.30246045259
"PC","31","4"," [M+H]+@5.47",27843.5962830598,5850.4464750053,34687.0155151579,28520.4772824416,28959.5172406809,25490.7443648816,18048.9534124829,25490.7443648816,27210.3940119691,14867.5297257602,25490.7443648816,13753.6258741793,12936.7938859099,13352.1617938056,21657.4763739429,11814.9311942658,10174.3350238976,7484.06565939324,8525.69739811422,13139.4357407379,9568.15083004641,5770.38903776664,8728.91969305591,8176.08512305337,7555.12711255432,11689.9806570327,22161.9501024352,19837.6788058984,14035.0006263088,10665.5451832038,11814.9311942658,11452.2325791904,9568.15083004641,3111.3954969479,5245.50801144428,4502.86541680708,8620.76104133933,16780.9794302953,10529.557695637,6162.54283011538,4783.63938197474,8176.08512305337,6525.06178584528,8942.62453245679,7773.80343314957,4456.90340979054,7297.68854198883,7555.12711255432
"PC","44","6"," [M+H]+@7.79",5894.31053216795,4431.89536826276,5078.54572133119,3414.40905155836,5003.92710488384,5256.26325178087,5234.7527711077,5677.53512080746,6112.19420364619,4606.09519097871,4851.37058862409,6615.97621860381,5450.01206490267,5597.29459016579,4955.23892055682,9235.46056029495,4757.69518913288,5351.22997895585,5351.22997895585,5351.22997895585,5450.01206490267,4014.82300635148,6615.97621860381,8806.42203184084,5894.31053216795,6944.29567652905,6827.72317715027,3757.47925791549,6376.40094562033,2463.72976106722,3684.63961635496,4315.69286789868,3461.41157137891,5003.92710488384,6212.89145658457,6944.29567652905,4156.4876883499,8031.41988129279,8590.10472840768,7521.65635821746,5351.22997895585,4315.69286789868,4523.81938229584,4108.57150185707,3263.31706892546,7181.06267139208,5450.01206490267,6112.19420364619
"PC","17","1"," [M+H]+@2.45",6827.72317715027,4363.53746106577,5806.58241784265,4014.82300635148,3640.97872960073,4606.09519097871,6212.89145658457,5078.54572133119,4523.81938229584,7446.47496056903,5894.31053216795,4266.05355737087,5169.20242420531,3825.95664015282,2216.95286968574,5256.26325178087,6415.46529542456,4690.18976199036,3055.71176991106,4266.05355737087,4033.57837199241,3548.58298124476,5078.54572133119,4809.58357481659,4363.53746106577,3724.27361308008,6376.40094562033,5499.30928878379,3178.84755895613,1823.57856873329,4690.18976199036,5113.24138632024,2497.42925529389,5894.31053216795,5553.65304921028,3684.63961635496,4955.23892055682,3021.7095752333,4363.53746106577,3684.63961635496,3640.97872960073,4014.82300635148,3442.63663383301,4315.69286789868,7248.00547219934,3791.74057775684,4071.23124662213,4481.91145131831
