Class	Carbon	Saturation	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
DG	40	2	 [M+NH4]+	8.97	11.5	97515.40878	185731.9059	56277.69383	28116.59106	16707.27693	13785.33515	64259.15687	36432.46773	137023.7053	339093.0703	112711.4706	87163.85171	25832.24273	65223.49092	109050.9106	129951.3171	409659.8485	233414.149	227263.9249	105874.3011	119814.1455	142250.9394	145095.4983	386847.0032	131428.6884	152357.8762	52916.60413	376993.7648	118943.3069	126231.1021	117333.1382	229584.2636	157227.7847	262017.8289	101919.2818	65882.81556	58161.09235	55532.94256	32401.61777	135418.9661	60316.44119	224541.7305	101426.7683	136082.0322	59656.16781	45532.0171	211374.5691	65695.91131
DG	36	6	 [M+NH4]+	6.67	11.62	80883.7882	87786.6614	428620.2962	49341.90612	143367.8564	154439.6069	175883.914	114045.4955	84324.56224	202017.7217	112099.5764	90802.32984	17965.67443	237557.0819	294526.9596	313253.5258	255725.6669	331371.5825	130961.1659	242232.8431	126275.3711	189126.0078	98619.26243	451526.774	107539.8878	42767.92002	22673.78973	58571.75446	62662.05823	102544.577	142425.9399	181360.4985	58798.76794	102049.9793	36158.86763	22972.43906	99842.11909	58179.3643	79930.03958	32366.59767	142294.7747	61388.11475	16482.50699	42161.37484	34414.23989	93727.08417	199992.1652	68010.47611
DG	42	2	 [M+NH4]+	9.32	11.63	24018.86115	32943.45729	18319.50628	11869.51347	7863.774911	16653.32453	47169.06253	10657.14108	22248.25077	50983.50338	40050.93442	26408.71987	3973.478905	11827.39808	12656.09963	14943.89052	29522.108	26382.16135	30117.29241	32900.95139	10137.95756	17262.43666	6121.404586	20869.50587	32979.65609	26048.24214	26513.04492	33578.00497	30627.20117	23493.04843	21111.0071	13912.44369	19156.57821	14036.10733	13115.19404	13863.38347	14152.69927	14514.52267	7928.132261	10108.8571	13450.98052	26375.87232	11280.38265	14420.98009	11661.03929	18601.18984	34938.83465	15747.74862
DG	36	0	 [M+NH4]+	8.88	13.79	17317.45938	10828.18044	9792.734815	13247.94058	10776.87408	27609.07362	90725.16242	23998.45888	22475.11443	29619.45623	20007.02329	18040.5101	20985.32223	45149.74091	67988.35739	43910.0105	51148.28058	44629.22691	41194.37315	17200.10843	71200.45338	61552.23776	78466.41368	87897.21463	23560.82107	18661.69737	19366.67177	100240.2593	43985.09355	58373.09519	38303.11641	74276.51716	43454.38025	72814.49029	28518.92747	33312.30697	42010.54192	42950.04325	27368.99585	37436.83198	72675.13037	90741.43938	36426.8503	39980.87833	40274.98465	32472.25928	104543.7663	43882.21161
DG	38	0	 [M+NH4]+	9.24	13.92	10849.23453	10095.70934	9662.915045	2530.217704	3157.581647	6485.096962	22747.10281	10197.3307	5666.205981	28918.15348	6155.606765	25116.70575	2449.006408	12967.04885	21008.54476	27009.18508	42998.18862	27467.87018	30655.96976	5282.209654	9661.352028	18659.02821	26256.31044	16229.3852	21905.66889	17689.72108	2462.941161	24942.04952	19697.87072	18697.43538	10195.81883	17203.6536	36989.84885	66144.81657	11692.25199	9519.619429	8439.435061	9970.560544	10216.62018	12843.16405	29457.76588	45802.16664	6647.923066	7984.277491	4329.727537	26547.90926	35855.35384	13963.95356
DG	33	0	 [M+NH4]+	8.16	14.4	5779.146543	8547.902373	8405.368247	6491.648156	17429.17705	9649.348333	12181.13033	14642.41493	10726.70214	13391.09444	5386.807552	12926.21153	8168.30216	13751.06648	15121.85466	22298.80461	22259.92409	13951.72121	14930.90804	11159.16035	26159.73755	32846.28871	23791.90631	40977.32648	9173.217566	16672.73089	12114.30423	40617.20672	10012.59916	15326.46071	15134.42571	18854.24969	19197.41959	32051.52501	9016.024482	11922.95198	19322.61168	17453.27605	16581.35828	15245.90307	23653.96512	43108.30898	15775.97051	34864.54458	10964.58646	16638.23671	15709.29483	18122.39591
DG	39	6	 [M+NH4]+	4.94	14.89	1289.955343	3910.106688	5093.505056	2100.450387	5439.601147	13862.69263	5668.332257	1945.657617	2109.833912	5698.053574	17334.98431	12118.54573	1418.095694	6311.81457	4356.111537	1968.363983	19290.00365	6962.271717	12176.72109	39009.16029	4010.194083	7059.982862	2854.527154	3795.819705	52252.52711	46987.12832	3909.356767	22392.62771	26789.86335	12280.73317	9488.925493	2571.676288	10630.55763	6683.643311	9675.003851	16917.65088	3808.924881	6749.215295	2961.288785	7635.081807	7451.183483	7601.34468	10046.25529	12454.10227	1548.255719	6618.177234	3116.452133	1910.933449
DG	32	6	 [M+NH4]+	5.57	16.45	5835.766277	7486.028879	13433.44689	4471.204329	11697.49376	33304.10116	40937.66208	6685.229912	1751.203335	4339.555792	9530.68251	1465.684942	835.5688485	7096.552325	10076.13094	5601.263085	8189.964821	4336.087335	11479.03459	5747.37697	3494.340999	4742.928543	4619.85828	11427.14326	15213.28756	9899.184524	3589.492637	2812.113847	4315.87623	12749.10231	13800.17986	1497.817216	2498.737868	5512.84109	2490.975191	1789.844513	2726.809943	1917.317278	6869.825709	2272.322948	7510.794098	875.5711823	663.9783662	1160.433121	1102.968514	2781.355724	21355.18916	1186.282434
DG	30	2	 [M+NH4]+	6.43	16.65	24700.25417	22731.21755	115531.3868	21980.12198	98905.89202	110294.7352	55636.73149	35566.82401	33456.93494	20505.79586	41319.13507	17940.42521	44725.68751	37017.88634	37228.63358	27312.19213	25947.33753	25285.85056	25951.58232	29783.38575	13086.88738	8135.532797	7457.388177	21102.4277	24393.86816	21273.16824	13581.19356	11049.1253	14907.10493	9616.182067	38153.68219	9519.553033	6327.530339	7066.39246	14605.34253	13830.73024	17505.40515	15520.64115	31609.13687	13669.77028	18425.61611	8647.043967	14317.28457	7384.245568	9156.655401	15914.76662	25717.51707	14161.22312
DG	37	6	 [M+NH4]+	7.19	17.01	9611.987477	11001.75945	31926.21341	14822.50572	32575.7699	20193.0404	13130.98725	34572.90586	8640.370736	11727.60186	13252.14504	12642.12751	32066.00891	26678.94513	455266.7097	31185.48246	7553.475604	15033.59368	14700.41787	21383.34138	39207.8446	432332.8727	25289.7042	423601.0439	14182.10929	28775.0351	12830.74165	22751.91659	21364.63349	21601.51874	33937.89663	370744.1154	15397.07265	25315.31088	11792.37249	14873.65611	48356.48429	37769.91448	25802.37848	10854.91313	46901.10128	24976.48137	9284.693917	21099.96514	20306.93715	27454.78046	42317.24233	23665.05535
DG	44	6	 [M+NH4]+	8.57	24.45	3447.642126	7491.413295	4414.521689	2273.710583	6208.532433	4865.588299	1472.164112	7125.123677	2558.362996	9783.826961	10652.24483	3055.900304	1948.766721	3378.316511	5810.442498	9787.714049	17322.84384	8827.258518	6726.788717	7123.906832	9427.952026	10078.92121	13724.01835	15513.25502	11340.05587	6871.610459	6115.933834	8560.477727	3410.608215	8619.785284	11296.20505	7976.089997	6405.170751	8612.031734	1830.652234	5891.294089	2167.247439	4755.176705	3589.315516	5290.65464	9287.94252	8028.44888	1971.317844	9465.310763	3137.890857	6015.362816	37756.69375	4629.242963
DG	28	2	 [M+NH4]+	5.76	24.56	10583.47454	12970.00885	33615.90287	4847.549723	19759.20806	38098.10204	41472.24668	11395.52582	10776.40752	12025.22238	19183.56914	10300.66323	5655.58385	15430.43472	12613.45004	16894.85757	15795.74513	12318.81261	11295.94217	8576.113123	8486.15727	9159.157484	11426.81788	16115.16735	30143.11306	8812.887433	14180.33245	8696.544534	4622.534848	8756.343161	18946.23224	9829.962057	5541.982486	6707.754796	7963.78795	5159.960749	5251.785752	6847.40821	10487.72992	4982.450129	5595.198562	3770.13882	7881.208607	4911.001702	5952.963344	6261.582283	16743.35514	7492.834907
DG	39	2	 [M+NH4]+	8.77	24.76	23338.86037	61032.84478	23896.23501	9373.616593	6460.124934	17545.6399	43889.23857	24487.18174	24931.29739	124813.0263	38750.74427	49750.13813	2294.752783	63122.80817	46281.70441	65938.23985	249347.2251	72085.73359	40576.10153	81033.45868	34164.38829	69122.08939	23661.84597	139296.9379	66562.3749	108136.5788	29616.34599	110707.1322	54930.49889	26516.00459	54525.68489	44675.66475	59083.94038	138925.432	39815.18838	42799.21663	38103.24387	34444.38733	24334.36934	21655.08663	110600.9637	93834.69787	19669.51295	77632.81218	15054.88858	57011.4384	110778.198	19563.76494
DG	44	8	 [M+NH4]+	8	25.21	7468.255538	18272.21509	5632.606012	3151.199601	11538.34448	10369.9721	18506.52475	34563.61	4352.781328	11883.96748	28191.16865	15084.58648	12422.83488	18477.28958	29981.44294	17485.82298	17418.82493	5659.467664	12592.28855	20700.83148	33759.23235	34426.59053	9163.417117	30907.92458	16325.96341	18212.45301	4618.280345	13573.97961	8333.304731	12561.81672	19003.96704	16716.2536	5502.295007	3331.15982	6692.033458	8303.654544	28313.69341	26227.62338	33672.97269	6934.69727	31613.06268	8795.606458	4616.633646	5118.848612	15479.78469	17758.24768	37374.65717	30452.35761
DG	35	4	 [M+NH4]+	7.07	25.79	40295.19657	83657.97986	72266.87513	34295.31942	91435.38514	28736.1814	38017.03856	62051.72293	50962.33357	78798.32049	57729.64592	33185.52812	37533.73475	51058.22398	88413.90428	106630.0932	23584.67734	69054.09717	58459.81667	32811.36699	84588.42127	99816.74123	36599.27107	192984.9381	27001.62766	13163.53286	6546.611635	13693.39723	26279.15448	39736.66992	41385.81072	121895.4142	18801.65921	30902.47668	18262.90819	10887.2167	87887.73871	22185.68328	34569.71278	8373.267962	68363.53196	12301.68374	10891.40006	11852.44315	29833.35516	41386.63845	59974.35383	39583.54048
DG	42	4	 [M+NH4]+	8.78	31.9	4824.629312	8103.041161	13576.93091	1764.956792	2550.097006	21152.33038	13181.88777	5232.340519	4086.538308	34089.85904	18612.41216	4465.108419	1525.037375	9206.228343	9591.322489	10415.69165	32046.15992	8109.879062	12122.15895	9835.211379	5727.702424	14805.34101	16144.27243	22371.66985	16912.72492	11220.92023	6339.612952	31107.38108	17110.04862	7188.473296	15484.53522	12283.31197	8731.502009	18878.89809	6321.223262	5836.210481	10105.85898	11548.15262	11860.72047	10149.96184	16122.98767	11913.49917	6269.454104	8059.863586	6644.645665	9234.99655	26075.13091	10686.77756
DG	44	12	 [M+NH4]+	6.95	33.54	88201.09231	196124.4287	162936.4474	56343.83277	109488.9129	230944.9552	298669.8978	109018.1476	73696.7727	158475.2923	89339.25202	129891.7671	32843.979	270074.065	158157.6156	418840.2097	371098.9227	146956.0243	96566.49794	172708.8279	308872.5142	311319.8945	195358.871	592152.488	151326.553	89128.38222	40601.03611	118363.0526	167499.1479	112085.4416	218740.6987	140879.4337	86271.73582	78156.15953	79516.9531	53677.13939	150115.5915	129474.2031	134360.2832	47203.12599	390465.4665	62797.03559	28146.15701	53160.52109	105461.3569	213672.4747	357771.0165	85466.61087
DG	28	4	 [M+NH4]+	4.97	44.03	10418.20064	4180.294637	7596.046132	2276.410808	7122.032814	16728.90406	37954.2939	9685.836253	4627.35214	9179.282381	9927.247479	6413.484667	4637.69359	8947.270538	4086.06	2609.55224	4241.803326	7050.283898	3819.05172	12853.21444	3593.906259	5656.029353	1226.305462	2456.728482	32552.74143	2906.442761	6310.4184	3076.888495	5116.95893	3610.079579	13958.47818	1968.537335	2863.143472	811.4477482	4075.387116	6354.836738	4642.168572	3935.003475	2824.270967	2087.594353	2147.497399	1325.739631	4546.566309	4727.388546	4890.633526	3364.668826	4289.757747	2286.648153
DG	33	4	 [M+NH4]+	2.71	89.91	143.6761592	3095.376326	52.81526879	1060.92433	2142.677227	272.1955303	592.2028333	1067.163259	618.3009749	201.3099599	2845.679058	1794.432158	158.0430761	262.0934608	1276.981313	1079.323022	83.50141681	218.9705106	246.242777	136.953187	1457.436648	188.0249423	1332.24	2432.870795	413.6276999	2710.829359	99.53670826	601.5776779	709.2959943	1289.546917	465.970568	645.8652725	612.3573752	190.5842541	193.3178822	2419.049875	1721.739122	955.7916755	2044.615403	218.9243506	1.939485714	84.65688463	1872.394608	344.5959927	787.1888484	180.4407623	434.2529167	908.2631574
lysoPC	20	4	 [M+H]+	1.27	2.49	7665538.409	9688199.626	3958041.341	3952775.713	3634233.295	5099810.547	9088740.716	7324882.13	5470572.996	10554036.92	4951981.277	5190971.39	1103004.468	4495741.232	5104678.109	3714394.819	19329615.99	11015656.98	10312072.6	9287604.389	8338452.539	10820779.5	7137379.179	11994389.55	11306684.27	7655802.229	5092986.664	10116973.94	6725323.859	6942095.759	5405103.057	5681601.837	9250151.177	10344388.25	8448357.377	8585236.78	6894147.924	5938048.436	6525605.682	14365198.34	5929851.79	11409780.6	6287299.923	7579628.452	5635170.098	5037499.035	8443162.996	7876010.159
lysoPC	18	2	 [M+H]+	1.28	3.19	6135379.076	7293332.766	6119156.635	2746050.455	3634231.055	6769803.612	9255364.472	5221601.261	4833039.149	11179760.42	5703949.386	4727717.404	981130.9269	5098167.616	5922314.832	5182694.498	7483001.99	6646222.764	7332731.144	5381576.292	3815851.948	6767905.873	3411489.636	8070152.2	9196401.891	8577295.213	3073958.73	6376125.085	6294919.771	6492785.13	7720262.991	3908161.705	4833877.2	5873228.499	5217899.426	4552342.437	4117076.476	3913069.654	4890734.731	6913803.207	3505579.116	6662822.696	4100352.134	4604128.502	4014250.483	3763759.797	8489198.423	5181546.149
lysoPC	22	6	 [M+H]+	1.21	3.93	4122151.855	4799124.57	2708585.52	1957671.982	2647689.866	2712809.934	7048596.234	4273293.45	3642159.559	7178714.773	3162215.909	2104476.288	595085.0216	3512238.351	4162175.167	2938759.293	9156565.308	6373270.606	6690159.726	5737192.584	4102858.309	6172860.676	3607502.831	7605759.501	7240597.034	4664449.075	2071850.43	5615681.629	3009495.379	3890488.568	4012193.327	2792193.063	4268530.721	4677649.459	3508465.736	3665524.642	3750584.213	3258469.797	3814520.679	6492677.717	3134582.391	5803234.545	3429343.929	3850847.928	2894719.869	2737669.411	5061185.089	3544671.489
lysoPC	19	0	 [M+H]+	2.81	4.08	228020.7209	244938.5957	250750.2293	83439.17923	121653.9831	419965.9399	577859.2947	168885.8398	200177.7645	506026.2578	331463.1792	238552.1962	43068.10373	231732.4633	168820.9154	234454.9073	251266.0765	202219.0982	244696.662	285878.0131	157494.5934	230517.4856	104654.0727	241578.9565	221858.6022	327521.2575	87163.75745	175438.2697	628452.153	421860.5207	236888.6216	103984.4865	409289.7524	315406.9598	198612.601	232446.5517	240700.0321	284614.1761	256862.8071	337785.6076	238840.0459	430902.2293	166192.0524	163093.8338	150810.3485	345408.7277	470966.1043	160587.64
lysoPC	20	0	 [M+H]+	3.27	4.76	216927.9862	261474.7585	500096.8473	141163.1182	157841.2714	317222.941	802697.4993	247735.2467	275532.3663	423527.3696	551226.1807	498489.1332	182380.4969	399065.0107	281282.8265	198662.5053	307713.9816	303805.0284	403625.1814	320404.6555	196587.4681	242436.4482	136775.3161	180002.7033	338461.0668	354641.2085	66451.81103	180849.6868	1116976.708	837146.0694	651325.2793	149828.5176	275998.0689	141635.0357	229424.699	213963.1512	342630.8492	1079597.341	721830.7056	166146.6539	398232.828	204175.6283	111360.9955	98943.90253	274875.7916	449473.3488	923885.5357	236559.5452
lysoPC	16	0	 [M+H]+	1.59	5.04	28900978.61	39392011.96	28581597.25	16265937.78	15942293.54	26599459.97	24901562.34	27454473.92	23060123.71	31794937.93	25329267.75	21801798.06	3967197.977	19625424.94	24386782.81	29852229.43	33957888.96	31637178.3	31749646.51	24928891.75	22642325.14	28347859.64	22641943.88	24888433.04	26489931.76	29786177.71	18155041.17	28642914.98	24793998.78	26668093.01	22069334.72	17602936.26	29025230.94	30888250.45	22666727.94	22385520.96	21826316.7	20999500.09	27160607.89	24086002.24	25016500.19	30569428.75	15701443.26	18775022.86	13902286.57	19364756.13	28980102.59	17018469.51
lysoPC	18	0	 [M+H]+	2.36	5.61	27727593.39	28912663.02	18732106.71	10509638.04	16778091.45	36072647.68	26000339.39	29157123.62	16978588.8	34548471.82	21536958.87	21064517.62	4639997.57	21625941.38	24375502.68	24320291.55	35874570.81	28149877.46	33700888.74	21636667.56	26325509.62	33262315.41	26793098.65	36935416.28	24981708.19	21495633.26	18843539.34	32374183.75	29692088.64	38152405.79	22109631.27	21880986.94	37020689.62	45885956.04	29510190.67	28100736.17	32535360.96	33759568.11	33070302.5	36559134.53	29915778.44	42656207.77	20947773.56	27432881.31	22845535.13	31168642.25	36156776.24	26613440.32
lysoPC	24	0	 [M+H]+	5.08	5.84	105683.6707	119968.7653	85764.32189	36631.0199	55171.94784	297356.1246	279017.6508	110139.5458	74399.77588	175785.0077	119682.0322	118532.3243	12141.05849	164609.5881	71414.79798	90913.72958	222685.4953	164867.0411	122023.9983	158249.7073	82077.14315	117604.7211	67125.16068	118037.1594	167270.9667	195102.4094	63232.51925	114040.3749	206761.0715	105777.0447	79536.96539	49318.84631	170036.7326	180538.5892	79114.553	90096.8849	85348.05272	123300.8978	143579.3122	144769.1454	118477.8861	187402.0032	62881.89159	72872.48371	43762.66508	113587.7148	175927.9482	73172.18441
lysoPC	20	2	 [M+H]+	1.92	6.24	149491.054	190335.9668	49619.81161	61021.40415	51688.25302	219565.8369	373835.1268	108682.9582	85283.50274	231867.7252	104999.5359	74465.79143	15719.92693	77003.74157	70499.90179	79606.94779	263392.6014	124532.9747	197888.3609	107799.6196	109210.3259	204047.0463	79004.03265	138873.7809	219126.0582	230932.312	72000.91828	194212.642	230465.5893	171702.4359	134569.1299	81703.00707	178766.2463	226341.1172	115335.8461	140825.5408	78197.63451	84509.77306	141067.2096	306673.856	71993.74429	320522.2793	154794.9316	150149.1739	100418.7169	81696.14106	180055.194	127729.9504
lysoPC	14	0	 [M+H]+	1.08	6.57	89308.16062	85128.66135	51958.856	28791.9567	26576.06129	41540.60762	53908.42484	37856.44685	47057.74049	71622.99279	45791.75741	39895.70074	4324.573166	16174.91642	18623.56649	25233.04911	50920.88015	41472.41256	61546.64461	31596.39722	21297.76103	23014.30759	14219.2014	21280.38586	57264.23541	52886.80206	15527.84085	35516.27773	29555.69439	27042.87609	23442.26366	8635.652549	33065.0617	28627.14793	30603.38683	29908.31177	19739.91561	10742.44087	15991.78946	19603.31272	12143.09554	29425.84712	20446.1972	17548.94783	9487.512088	9936.128474	15421.98135	16276.82357
lysoPC	21	0	 [M+H]+	3.81	7.2	7863.552916	9735.559522	5999.120504	5138.237242	4576.797385	5637.513698	8574.523781	4677.611712	7446.212609	13267.70244	10746.07207	12694.23329	1763.629054	9097.533113	5487.20306	4504.14934	10649.4077	10028.01142	10556.1791	9215.9197	8616.56504	5887.707814	4337.568354	7200.762219	7351.670676	17947.99984	7077.711543	5263.966327	17214.25821	16790.37732	12233.81819	5745.621361	13164.09759	13918.84734	11291.2162	11085.73732	11050.76948	13362.88465	9483.641104	9558.990973	10505.47962	16657.0017	5851.807283	7547.310165	5779.398499	7765.71988	14842.63252	6857.889134
lysoPC	22	0	 [M+H]+	4.19	9.11	63475.75131	47929.64637	69484.82132	41765.63681	34341.83527	122759.3969	158155.9887	53995.50275	66442.80045	93192.9285	83799.94861	75815.72448	19099.64507	96245.10795	47178.91822	53696.01243	70953.70354	91633.25832	76302.62321	79823.25446	50465.93055	68011.95601	56191.7099	56337.53096	96509.3108	104654.9434	41445.25703	54544.59028	120285.136	106076.2503	86635.51392	44364.40152	74563.33427	78331.01618	60302.17713	67801.49031	53673.43976	102955.1467	100165.9263	74508.09223	94697.69708	79824.4878	52198.68435	48280.49499	55908.84143	92560.00395	129048.9296	55202.59648
lysoPC	22	4	 [M+H]+	1.78	9.74	83055.95966	102196.6502	41711.8993	37765.90533	45888.60849	69775.73682	99381.225	71708.05465	53107.51348	98682.53758	63561.31925	63630.96395	7049.149482	43314.72425	54285.26454	53645.45668	123462.4926	66011.65744	75010.10984	48201.31256	64510.9966	116529.3534	67294.00792	90802.78684	99822.77386	88290.92656	44282.97564	92618.88104	69922.3766	82323.61488	64146.40434	67043.00572	62070.19432	101459.2759	85965.08835	81972.63178	51201.85917	61406.81541	68434.67714	99193.21776	68209.61692	93739.31339	97591.5438	69132.49835	32486.34049	40366.37522	85715.11315	75656.84478
lysoPC	23	0	 [M+H]+	4.73	11.86	4894.789963	5720.541829	10413.73568	4580.382578	3293.247173	42661.69087	25082.66899	8629.123805	5511.885619	17529.35872	6421.942314	16437.40496	2253.828637	31324.86318	22488.12196	12850.4797	140413.7735	110048.7628	70168.37775	13135.71857	45564.29505	51244.54715	21341.51145	18804.14573	13000.40769	35090.2158	28877.07744	100846.0409	19978.00574	49134.84864	7492.53081	11742.53504	237753.9119	123817.4653	62114.57516	39981.66244	14393.65047	71324.02288	19757.5366	76714.05406	29904.83616	90810.19417	20530.37608	45298.24331	5522.699943	20432.26816	67318.29495	21012.34348
lysoPC	15	0	 [M+H]+	1.32	14.53	51914.90294	59848.283	88619.1087	36830.40913	54872.89648	88121.07131	113278.2434	83584.62862	42359.00848	39870.58517	74709.15856	49384.30436	27776.167	54262.35588	48568.8587	34686.27476	28976.79361	26616.42734	42766.8851	53430.01368	24511.08846	32050.16629	15936.16033	18050.36325	39265.30987	47645.59467	13246.58136	18995.70729	59873.04563	50043.7132	54662.61458	11365.21608	21962.68971	11714.91393	21103.63445	30152.25019	37232.72889	71640.03181	57110.90799	13711.8056	35255.92796	14246.23728	9338.891411	7302.974744	24693.94657	39646.1158	48745.25387	29022.90047
lysoPC	24	4	 [M+H]+	2.35	22.08	1921.837139	6088.065031	3172.64521	1790.782855	3075.23667	1515.888971	4042.487085	5871.550983	3866.597262	4307.980446	3777.308101	1390.650923	541.6973391	639.5014888	4355.643768	2594.478599	7634.752073	5524.890779	5311.793453	6916.666438	4489.242256	7525.155348	4739.582601	3439.51637	5526.039946	3207.724045	2596.237592	2503.804954	4963.480659	2336.517756	4165.311732	981.458511	5074.948662	3822.215852	5289.428937	4160.217609	10232.37229	5326.138543	3195.329526	8770.255022	4037.191064	5043.252283	1562.713639	4141.150069	2485.589318	3218.362945	6985.983493	6718.367271
lysoPE	16	0	 [M+H]+	1.7	2.53	1615231.971	1773120.964	1149208.237	680771.3985	935221.3425	1256738.5	1438752.04	1434039.236	1382652.601	1845720.316	1282139.031	1127558.732	254546.8248	1536629.171	1805116.017	1312301.833	2057197.718	1758370.47	1504694.666	1250065.123	1280631.452	1542815.003	1136313.479	1564420.199	837429.7908	1089927.982	1429102.807	1082705.105	874659.3389	1367341.672	963261.6418	818374.3243	1285741.507	1406317.998	1371269.732	998710.6635	1330270.366	1507973.124	1478270.986	1458455.237	1339343.262	1149462.47	681689.847	650265.7095	727045.0941	1133797.748	1600074.988	993256.3321
lysoPE	20	4	 [M+H]+	1.36	2.56	2230320.611	2526576.709	1361006.495	837738.5758	1222273.379	958954.9584	2162939.405	1194692.011	1894150.164	2950273.836	1632499.243	1290361.737	275852.4313	1355464.429	1584428.583	1083635.473	3639823.972	2670368.127	2174009.686	1820350.25	1424779.39	2078516.807	856110.6192	2288112.896	2307172.253	1210051.069	1170526.643	1426148.158	1136177.101	1208934.317	1183636.39	930875.2449	1061970.589	925142.2481	968311.8962	1010450.303	1173629.487	815047.1423	1071866.134	1554001.528	711874.7559	938125.3915	746273.0282	696499.7244	784444.9448	815783.8791	1551245.632	1098878.415
lysoPE	22	6	 [M+H]+	1.32	3.29	1074289.453	1177427.559	815436.5132	458339.807	769826.2503	637993.544	1419489.51	847835.7992	904954.682	1332299.172	852311.3314	427724.5811	130582.8093	849810.7573	965233.9681	694141.4496	1895476.716	1240273.841	948852.3526	861730.5725	810474.5921	1187790.502	585047.4221	1096018.589	894824.4794	684802.8502	886121.6049	499777.9091	469801.8327	548065.0733	605500.7997	405185.7032	746963.9812	752652.9861	744621.5821	706778.9964	864566.2257	753014.0212	786082.7662	1147868.717	657545.3866	647514.5859	527837.4171	443311.5596	555125.7221	648600.925	1161672.932	735705.0014
lysoPE	18	0	 [M+Na]+	2.53	4.27	254609.9946	226603.5276	255546.7684	68045.01005	164680.4042	186160.564	371234.7783	152120.8799	191175.7051	262167.8013	210842.6491	163477.4589	30468.26249	332052.9522	408633.6141	127501.2125	413680.8357	264505.1258	174431.2335	275862.3711	204965.6379	322010.7013	90161.2641	333951.4337	194693.1847	86659.32653	144982.0659	153808.7545	111004.0624	125236.9388	134811.9754	70867.01443	119331.091	66757.56418	89351.81497	120762.3175	161309.27	206833.7914	154642.5129	214990.8089	141989.0683	81624.61738	83025.76417	65436.88072	112077.444	181018.7658	245660.5659	200691.8509
lysoPE	18	2	 [M+H]+	1.37	6.27	230645.0862	230031.2247	297286.2555	85948.72216	222678.4107	330767.0595	711447.5838	234248.7594	178997.3407	323680.4879	310195.5714	164489.4407	68009.98237	295101.2114	282240.2432	182699.9062	178029.3913	168182.514	149736.5447	159778.7955	101245.7736	196842.2091	48559.8383	148442.4282	168315.4014	166014.9838	143687.3731	71957.61985	246888.4537	218774.5153	280325.3525	79780.01086	89666.26078	60486.84264	99726.06679	97251.30403	162174.5621	197940.7958	254828.7648	108865.7402	157109.5306	81811.00505	67129.47769	55395.69077	168798.4106	203341.8927	400030.7643	172130.2061
lysoPE	20	0	 [M+H]+	3.45	7.36	21906.66174	20091.47221	20871.45708	5589.507405	12673.3215	6968.151138	28670.73139	10227.02668	26735.60746	58721.24722	36077.14147	22769.63823	7061.11076	24898.97997	33762.6096	24106.30225	30413.74632	30216.13952	32980.11765	19222.06747	22122.03782	30386.87021	16526.13551	32622.94596	18429.98954	27210.44913	10784.77627	17104.03437	37337.17156	92153.32151	43824.17224	28699.95411	20268.99614	19491.56076	14056.42942	11590.57288	31753.35175	41155.64485	23989.27259	19481.04531	45013.82222	19116.18189	8443.446803	7654.990634	20494.37709	21647.89996	73881.53997	15397.76521
lysoPE	17	0	 [M+H]+	2.14	9.74	36618.97846	34275.65235	21571.02204	10584.79065	30719.66925	75412.01721	147533.9476	39755.39413	32282.20067	51533.21803	42456.46583	23749.48685	6886.355191	67332.53604	63332.34797	30313.0305	20858.79411	23088.13125	24122.2788	31321.32253	31801.29134	50616.53072	16270.03918	37353.62341	21422.43063	17693.60143	20049.92658	16603.68525	49021.70397	72085.8758	21388.80301	11231.07035	24849.53181	17701.78941	18646.84999	24812.04806	47937.6803	63150.32446	38834.89279	21908.20912	42688.59823	25497.12986	19302.16613	11417.78086	24773.86344	44969.89745	77452.23978	37841.03125
