"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","QC.7"
"TG 54:6"," [M+Na]+@10.07",220961.976607143,335816.517321429,353551.866446429,174443.509642857,166881.198089286,205717.823821429,276026.942321429,205717.823821429,104925.049285714,106251.872142857,208476.134642857,122175.508571429,197317.689285714,201258.031607143,157757.314821429,161801.384107143,174443.509642857,123774.517142857,177587.820892857,116331.312910714,130993.285892857,125566.644553571,117821.062892857,146110.468035714,161801.384107143,414307.393392857,266987.788392857,342575.355107143,257841.348571429,295686.620535714,257841.348571429,276026.942321429,159336.401428571,129249.328392857,184039.758214286,159336.401428571,164340.867678571,243308.448035714,295686.620535714,166881.198089286,193773.984285714,217027.624642857,271658.989642857,208476.134642857,226122.400535714,300330.617678571,197317.689285714,208476.134642857,193773.984285714,226122.400535714,233684.990357143,169170.56625,217027.624642857,161801.384107143,143734.935357143,136258.970214286
"TG 54:6"," [M+NH4]+@10.15",1830197.00892857,1479117.02589286,1272932.56785714,729938.209285714,679997.608267857,994300.145714286,1830197.00892857,994300.145714286,329361.089857143,477320.170892857,788580.424071429,496519.185875,886650.390178571,816021.157142857,583411.744732143,554847.643767857,729938.209285714,459518.717321429,753683.109821429,459518.717321429,527834.730946428,377003.085,381549.305160714,571729.962142857,708525.935696429,2057660.45535714,1479117.02589286,1830197.00892857,1082003.45821429,1401515.98839286,1272932.56785714,1211694.65464286,708525.935696429,554847.643767857,729938.209285714,708525.935696429,886650.390178571,1272932.56785714,1145645.24982143,886650.390178571,1401515.98839286,1587400.85357143,1401515.98839286,1272932.56785714,1272932.56785714,1479117.02589286,1587400.85357143,1082003.45821429,1041433.58625,955879.297321429,955879.297321429,788580.424071429,919618.595714286,788580.424071429,753683.109821429,708525.935696429
"TG 54:7"," [M+Na]+@9.90",153655.769107143,104925.049285714,101877.901339286,58039.6899285714,63343.01875,74354.0717321429,93520.8039821429,97910.0930892857,31145.2635178571,55809.6597678571,107961.024285714,55809.6597678571,71418.1367142857,93520.8039821429,53084.9719464286,65810.4067678571,67625.6619821429,52560.8878035714,77587.5420535714,47138.1425892857,62397.9615714286,27166.2703839286,33549.8261214286,57274.9927142857,87020.9964285714,134721.242857143,96672.7195,117821.062892857,83724.0643392857,109734.807660714,75446.9514642857,96672.7195,56548.0280714286,50560.2420107143,62397.9615714286,66790.6490892857,60032.3102321429,89732.2299821428,87020.9964285714,81740.4788392857,56548.0280714286,65810.4067678571,82936.7736785714,62397.9615714286,84781.2899285714,83724.0643392857,79587.1851607143,70122.0761785714,92328.8735892857,75446.9514642857,85871.8150892857,57274.9927142857,63343.01875,53084.9719464286,63343.01875,70122.0761785714
"TG 54:7"," [M+NH4]+@9.93",816021.157142857,527834.730946428,450520.603928571,205717.823821429,252427.242857143,335816.517321429,508610.486392857,322976.941964286,116331.312910714,193773.984285714,335816.517321429,257841.348571429,290126.623517857,381549.305160714,169170.56625,197317.689285714,306250.888214286,153655.769107143,281397.249821429,197317.689285714,187151.798392857,103280.380357143,139873.235125,180852.8255,252427.242857143,571729.962142857,407758.431857143,599307.431678572,263002.767857143,393477.473428571,372047.992285714,335816.517321429,243308.448035714,151750.858928571,300330.617678571,230115.201964286,226122.400535714,348602.556071429,300330.617678571,342575.355107143,335816.517321429,393477.473428571,466485.172642857,335816.517321429,335816.517321429,353551.866446429,285347.296428571,295686.620535714,342575.355107143,335816.517321429,353551.866446429,252427.242857143,281397.249821429,233684.990357143,238608.613928571,243308.448035714
"TG 54:8"," [M+NH4]+@9.79",276026.942321429,117821.062892857,136258.970214286,61580.5224107143,70122.0761785714,62397.9615714286,114718.668821429,80728.0989821429,32697.9834678571,57274.9927142857,69235.555,69235.555,62397.9615714286,68428.0165178571,41284.5769428571,43291.4779107143,64910.1661964286,36743.522125,68428.0165178571,30828.0614821429,40158.8461785714,22996.4870714286,24878.3242321429,37709.0024642857,81740.4788392857,117821.062892857,116331.312910714,217027.624642857,49173.166625,112896.958089286,91027.3493928571,95086.8434821429,55809.6597678571,56548.0280714286,84781.2899285714,61580.5224107143,44400.4986964286,71418.1367142857,68428.0165178571,79587.1851607143,58039.6899285714,93520.8039821429,81740.4788392857,57274.9927142857,62397.9615714286,74354.0717321429,75446.9514642857,72407.9940714286,78684.2205,81740.4788392857,75446.9514642857,51863.2385178571,67625.6619821429,48140.8671607143,44400.4986964286,46053.4322303571
"TG 55:5"," [M+NH4]+@10.49",22098.1082571429,19250.3550410714,18589.3386625,9064.79783035714,13160.214875,17470.1654285714,22344.0875178571,12820.3079732143,12054.161475,4347.66305482143,10296.9797839286,8321.50644589286,15660.504375,14779.4399142857,27852.3630714286,13696.6282857143,26496.8920107143,7560.55331428571,16062.4849892857,15439.1810178571,13696.6282857143,21658.0276339286,12961.7473964286,17905.7529821429,15660.504375,26171.2539482143,22996.4870714286,21115.1249267857,13867.7270535714,21115.1249267857,12961.7473964286,22655.337375,12961.7473964286,14251.4973392857,17648.0953017857,17205.0590267857,18849.0058946429,19250.3550410714,15837.7024571429,9666.19391607143,23233.7167285714,18324.2519410714,21395.8974232143,24648.4148571429,22098.1082571429,22996.4870714286,16990.3754589286,26171.2539482143,13482.9624910714,14025.1392089286,20184.7195535714,14429.5051482143,17205.0590267857,13482.9624910714,18324.2519410714,12252.0707714286
"TG 55:8"," [M+NH4]+@9.95",16062.4849892857,3481.14064946429,11664.5865464286,6173.28736053571,7288.34971535714,8709.31950178571,7560.55331428571,5187.78708392857,3367.97632982143,4767.35150946429,7446.81342910714,1429.82686803571,2200.30958714286,4972.19124428571,3797.53521178571,656.942895535714,5932.3872675,4233.94117535714,4767.35150946429,4565.76887392857,2409.38093892857,2301.18930267857,4767.35150946429,2962.86339982143,8062.34949107143,26496.8920107143,8182.79665892857,7958.53787553571,10660.3970267857,6547.23283035714,6646.52262571429,1958.08991857143,5932.3872675,3904.26020160714,6173.28736053571,5630.22297285714,8321.50644589286,5510.25820196429,4347.66305482143,5380.08657803571,12961.7473964286,7958.53787553571,9064.79783035714,8453.61662321429,7149.45778035714,7674.84652875,7560.55331428571,4859.26014035714,6074.70763767857,6646.52262571429,5276.15300892857,4677.01265857143,4347.66305482143,1958.08991857143,3904.26020160714,5932.3872675
"TG 56:10"," [M+NH4]+@9.70",112896.958089286,28827.6476035714,33964.91875,31812.2950125,23786.4344803571,35812.2215678571,53084.9719464286,41284.5769428571,16990.3754589286,25885.5997321429,26171.2539482143,46570.3652142857,17470.1654285714,19915.4671964286,8182.79665892857,13160.214875,18589.3386625,11187.2991785714,32263.4358392857,12820.3079732143,15248.5211732143,9828.88380535714,11187.2991785714,11187.2991785714,46570.3652142857,37709.0024642857,62397.9615714286,95086.8434821429,32263.4358392857,53084.9719464286,56548.0280714286,41788.9912446429,33964.91875,25187.8067964286,50560.2420107143,38222.1059642857,41284.5769428571,27516.2858410714,22655.337375,38739.4274821429,43291.4779107143,53603.7779642857,65810.4067678571,45353.4926071429,41284.5769428571,41788.9912446429,58039.6899285714,39180.905925,33964.91875,33549.8261214286,34815.1407125,42740.6879821429,29604.2187464286,21658.0276339286,26171.2539482143,17470.1654285714
"TG 56:2"," [M+NH4]+@11.08",100478.048964286,60928.3265178571,44872.1232142857,25885.5997321429,58039.6899285714,97910.0930892857,112896.958089286,99141.5412678571,18324.2519410714,16562.38995,42740.6879821429,19054.5808375,58590.797375,84781.2899285714,34346.9940660714,146110.468035714,109734.807660714,82936.7736785714,59235.9577142857,49173.166625,73265.899375,109734.807660714,81740.4788392857,109734.807660714,9198.65279285714,106251.872142857,31521.0185357143,48620.6934642857,60928.3265178571,58039.6899285714,45353.4926071429,44872.1232142857,54373.6077857143,26171.2539482143,43924.0483357143,39672.23125,61580.5224107143,53603.7779642857,63343.01875,50560.2420107143,53603.7779642857,66790.6490892857,53603.7779642857,87020.9964285714,74354.0717321429,101877.901339286,42270.1891785714,45353.4926071429,53603.7779642857,59235.9577142857,53603.7779642857,43291.4779107143,54373.6077857143,53603.7779642857,47588.3137857143,40158.8461785714
"TG 56:3"," [M+Na]+@10.88",114718.668821429,107961.024285714,100478.048964286,75446.9514642857,80728.0989821429,91027.3493928571,134721.242857143,96672.7195,33964.91875,30828.0614821429,67625.6619821429,25515.7566642857,134721.242857143,116331.312910714,95086.8434821429,184039.758214286,129249.328392857,164340.867678571,97910.0930892857,83724.0643392857,157757.314821429,141663.135,151750.858928571,153655.769107143,16305.6618767857,99141.5412678571,31812.2950125,56548.0280714286,81740.4788392857,60032.3102321429,51863.2385178571,65810.4067678571,60032.3102321429,49173.166625,60928.3265178571,41788.9912446429,80728.0989821429,62397.9615714286,73265.899375,60032.3102321429,71418.1367142857,70122.0761785714,64910.1661964286,95086.8434821429,120778.945660714,125566.644553571,72407.9940714286,64172.3337857143,64172.3337857143,76376.5748392857,62397.9615714286,60032.3102321429,80728.0989821429,80728.0989821429,58039.6899285714,64910.1661964286
"TG 56:3"," [M+NH4]+@10.88",365996.245535714,201258.031607143,134721.242857143,97910.0930892857,151750.858928571,174443.509642857,230115.201964286,187151.798392857,64172.3337857143,55107.5350232143,125566.644553571,62397.9615714286,180852.8255,230115.201964286,164340.867678571,401213.237982143,276026.942321429,266987.788392857,166881.198089286,164340.867678571,226122.400535714,300330.617678571,281397.249821429,365996.245535714,18324.2519410714,226122.400535714,79587.1851607143,130993.285892857,112896.958089286,96672.7195,87020.9964285714,111261.935339286,125566.644553571,61580.5224107143,119141.037589286,60032.3102321429,101877.901339286,96672.7195,104925.049285714,99141.5412678571,130993.285892857,134721.242857143,127190.990535714,151750.858928571,190104.917589286,190104.917589286,104925.049285714,129249.328392857,153655.769107143,155129.416142857,180852.8255,106251.872142857,141663.135,109734.807660714,117821.062892857,122175.508571429
"TG 56:4"," [M+NH4]+@10.68",477320.170892857,281397.249821429,266987.788392857,153655.769107143,174443.509642857,257841.348571429,377003.085,271658.989642857,83724.0643392857,82936.7736785714,164340.867678571,101877.901339286,238608.613928571,290126.623517857,329361.089857143,421091.437803571,335816.517321429,316463.574178571,257841.348571429,217027.624642857,329361.089857143,329361.089857143,322976.941964286,443034.381428571,65810.4067678571,348602.556071429,139873.235125,190104.917589286,220961.976607143,184039.758214286,143734.935357143,187151.798392857,161801.384107143,95086.8434821429,143734.935357143,120778.945660714,212703.797678571,164340.867678571,193773.984285714,136258.970214286,205717.823821429,220961.976607143,226122.400535714,290126.623517857,295686.620535714,414307.393392857,212703.797678571,212703.797678571,257841.348571429,247227.189464286,263002.767857143,197317.689285714,238608.613928571,187151.798392857,212703.797678571,217027.624642857
"TG 56:5"," [M+NH4]+@10.53",679997.608267857,466485.172642857,393477.473428571,322976.941964286,226122.400535714,322976.941964286,571729.962142857,377003.085,164340.867678571,150075.023571429,276026.942321429,193773.984285714,407758.431857143,359016.831160714,554847.643767857,496519.185875,527834.730946428,450520.603928571,450520.603928571,348602.556071429,466485.172642857,496519.185875,372047.992285714,508610.486392857,159336.401428571,679997.608267857,377003.085,407758.431857143,300330.617678571,335816.517321429,300330.617678571,311979.460892857,247227.189464286,226122.400535714,335816.517321429,276026.942321429,377003.085,401213.237982143,322976.941964286,266987.788392857,485844.163392857,554847.643767857,477320.170892857,435166.857857143,626634.444821429,729938.209285714,508610.486392857,583411.744732143,450520.603928571,443034.381428571,459518.717321429,335816.517321429,393477.473428571,359016.831160714,322976.941964286,335816.517321429
"TG 56:6"," [M+NH4]+@10.38",1211694.65464286,847475.440892857,613608.007821429,613608.007821429,393477.473428571,708525.935696429,994300.145714286,708525.935696429,377003.085,329361.089857143,554847.643767857,393477.473428571,729938.209285714,518741.019642857,1145645.24982143,638831.869375,886650.390178571,729938.209285714,729938.209285714,518741.019642857,613608.007821429,554847.643767857,459518.717321429,638831.869375,450520.603928571,1082003.45821429,638831.869375,708525.935696429,540163.743267857,554847.643767857,583411.744732143,540163.743267857,508610.486392857,496519.185875,626634.444821429,527834.730946428,708525.935696429,679997.608267857,638831.869375,626634.444821429,955879.297321429,1082003.45821429,994300.145714286,1041433.58625,1145645.24982143,1401515.98839286,1272932.56785714,1041433.58625,919618.595714286,847475.440892857,847475.440892857,708525.935696429,847475.440892857,708525.935696429,708525.935696429,657027.033392857
"TG 56:7"," [M+Na]+@10.20",335816.517321429,233684.990357143,316463.574178571,169170.56625,184039.758214286,247227.189464286,306250.888214286,208476.134642857,155129.416142857,153655.769107143,257841.348571429,174443.509642857,311979.460892857,238608.613928571,335816.517321429,230115.201964286,311979.460892857,193773.984285714,271658.989642857,226122.400535714,263002.767857143,201258.031607143,184039.758214286,197317.689285714,187151.798392857,393477.473428571,208476.134642857,226122.400535714,212703.797678571,271658.989642857,295686.620535714,233684.990357143,238608.613928571,233684.990357143,266987.788392857,238608.613928571,266987.788392857,276026.942321429,238608.613928571,276026.942321429,252427.242857143,252427.242857143,348602.556071429,295686.620535714,342575.355107143,435166.857857143,281397.249821429,342575.355107143,243308.448035714,295686.620535714,322976.941964286,257841.348571429,233684.990357143,208476.134642857,193773.984285714,184039.758214286
"TG 56:7"," [M+NH4]+@10.25",1927700.38107143,1272932.56785714,1041433.58625,886650.390178571,626634.444821429,919618.595714286,1587400.85357143,847475.440892857,443034.381428571,554847.643767857,994300.145714286,955879.297321429,1082003.45821429,886650.390178571,919618.595714286,919618.595714286,1082003.45821429,919618.595714286,955879.297321429,847475.440892857,1082003.45821429,583411.744732143,657027.033392857,816021.157142857,788580.424071429,1479117.02589286,1272932.56785714,1211694.65464286,994300.145714286,1145645.24982143,1334914.06285714,994300.145714286,847475.440892857,816021.157142857,847475.440892857,816021.157142857,994300.145714286,1211694.65464286,994300.145714286,919618.595714286,1662327.25089286,2194597.62678571,2057660.45535714,1401515.98839286,1927700.38107143,2194597.62678571,2377512.36607143,2057660.45535714,1272932.56785714,1145645.24982143,1145645.24982143,994300.145714286,1082003.45821429,919618.595714286,816021.157142857,816021.157142857
"TG 56:8"," [M+NH4]+@10.06",1401515.98839286,753683.109821429,496519.185875,414307.393392857,335816.517321429,583411.744732143,886650.390178571,485844.163392857,263002.767857143,285347.296428571,657027.033392857,407758.431857143,571729.962142857,508610.486392857,353551.866446429,435166.857857143,613608.007821429,359016.831160714,518741.019642857,414307.393392857,381549.305160714,238608.613928571,300330.617678571,386893.902142857,407758.431857143,788580.424071429,886650.390178571,886650.390178571,554847.643767857,886650.390178571,679997.608267857,527834.730946428,518741.019642857,428359.130321429,571729.962142857,540163.743267857,638831.869375,788580.424071429,788580.424071429,708525.935696429,1145645.24982143,1401515.98839286,1750917.09642857,1082003.45821429,1211694.65464286,1334914.06285714,1479117.02589286,994300.145714286,816021.157142857,788580.424071429,788580.424071429,626634.444821429,679997.608267857,571729.962142857,638831.869375,599307.431678572
