"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PG 36:6"," [M-H]-@4.18",424.015971290906,424.015971290906,319.671396577873,473.400163132699,424.015971290906,782.708589076385,898.373961904056,578.026420843903,473.400163132699,1874.82771055837,1219.9970072539,782.708589076385,424.015971290906,782.708589076385,898.373961904056,1462.72153683665,940.714895212363,743.886215430844,578.026420843903,815.487459188174,640.166057874239,743.886215430844,1181.70108937913,640.166057874239,743.886215430844,1389.40003787783,2235.3316546621,424.015971290906,319.671396577873,815.487459188174,1255.11015952996,319.671396577873,517.770076650001,640.166057874239,578.026420843903,782.708589076385,1255.11015952996,743.886215430844,517.770076650001,424.015971290906,1060.61081012866,319.671396577873,578.026420843903,319.671396577873,782.708589076385,578.026420843903,707.656784504482,640.166057874239,517.770076650001,473.400163132699,424.015971290906,517.770076650001,782.708589076385,707.656784504482,782.708589076385,25.3195453507016
"PS 40:8"," [M-H]-@4.99",1568.71163037696,1181.70108937913,1536.49406574088,2834.66115594521,815.487459188174,1930.20778119725,2129.86921921666,1622.89172218463,1874.82771055837,1977.98365687146,1389.40003787783,1502.00847772804,1771.31452978073,1568.71163037696,1771.31452978073,1622.89172218463,1181.70108937913,854.763253912523,640.166057874239,578.026420843903,1117.91162164385,1389.40003787783,940.714895212363,1219.9970072539,1536.49406574088,1874.82771055837,743.886215430844,2189.86444712293,1462.72153683665,1930.20778119725,2488.41517143889,1568.71163037696,1502.00847772804,940.714895212363,1181.70108937913,640.166057874239,1060.61081012866,782.708589076385,1060.61081012866,978.506715485391,1034.34162550108,1219.9970072539,2042.02564079167,815.487459188174,815.487459188174,2406.32562007228,940.714895212363,1255.11015952996,1977.98365687146,978.506715485391,1337.69350262176,1034.34162550108,1219.9970072539,1462.72153683665,1622.89172218463,25.3679745637797
"PG 44:2"," [M-H]-@9.69",517.770076650001,815.487459188174,640.166057874239,1771.31452978073,473.400163132699,319.671396577873,517.770076650001,424.015971290906,424.015971290906,743.886215430844,707.656784504482,940.714895212363,517.770076650001,319.671396577873,743.886215430844,1060.61081012866,743.886215430844,424.015971290906,1622.89172218463,898.373961904056,517.770076650001,12641.3271214671,517.770076650001,815.487459188174,1034.34162550108,1181.70108937913,517.770076650001,578.026420843903,898.373961904056,707.656784504482,940.714895212363,5964.28525727507,1117.91162164385,2235.3316546621,7767.3764624444,31203.8141300625,19502.167767695,978.506715485391,1502.00847772804,1181.70108937913,1622.89172218463,1337.69350262176,854.763253912523,1034.34162550108,640.166057874239,640.166057874239,473.400163132699,815.487459188174,1219.9970072539,1034.34162550108,854.763253912523,578.026420843903,640.166057874239,940.714895212363,815.487459188174,25.5476557354426
"PE 33:2"," [M-H]-@6.12",28371.0524068473,27136.7913086955,47123.1700389236,43903.6272116872,48182.0717913388,51161.5749350982,26330.049249067,52357.5794593338,22814.0313936417,25770.5874241869,23154.368444744,21167.2774205338,31819.8040048479,14389.3093218788,22145.5932237834,21167.2774205338,16328.4466952437,21587.8162404977,24960.0432707651,22814.0313936417,8635.27005289917,29905.1422589492,14790.6659292596,22814.0313936417,23154.368444744,62248.297380789,33625.6170813812,49000.8732518591,31819.8040048479,48182.0717913388,48182.0717913388,31819.8040048479,49000.8732518591,33625.6170813812,31819.8040048479,37776.8697048003,31819.8040048479,26691.0866922063,20553.0435169247,59201.1508533141,56149.8936557904,25770.5874241869,22432.4909232519,35473.9336373973,21587.8162404977,50222.2123266577,52357.5794593338,27136.7913086955,24545.7280568123,28371.0524068473,26330.049249067,27669.7269174155,35928.7366975244,46377.5448066994,42441.8011357103,25.9466523059775
"PC 42:8"," [M-Ac-H]-@6.37",3263.15925648494,5325.16677285265,2834.66115594521,2090.49990243022,4161.95974347231,1255.11015952996,2189.86444712293,1337.69350262176,2129.86921921666,3189.89019742479,3263.15925648494,3462.72427772801,2129.86921921666,2042.02564079167,2350.0971246596,3296.56507804701,2808.93798323823,4208.25870172074,6351.62320475601,2744.60096328939,2690.43796502872,2090.49990243022,4276.62936680334,4976.25404355669,4677.10353948002,1337.69350262176,1389.40003787783,1060.61081012866,2129.86921921666,4276.62936680334,1771.31452978073,2042.02564079167,1771.31452978073,3263.15925648494,3369.77809653163,3548.59810168421,2584.60353712309,3074.37226074816,3189.89019742479,1930.20778119725,3941.53391928407,3002.81227623157,3609.4778074159,2129.86921921666,4494.95613703607,3511.31416415035,2406.32562007228,1536.49406574088,1813.2023707082,2260.07784213417,1771.31452978073,3548.59810168421,2406.32562007228,2834.66115594521,2129.86921921666,26.0776808553748
"PC 42:5"," [M-Ac-H]-@7.37",3548.59810168421,6419.39100182543,2690.43796502872,5433.85536434509,4125.84916612601,2129.86921921666,3880.87459357936,4827.65613461151,6351.62320475601,6351.62320475601,3985.36479097031,3511.31416415035,3263.15925648494,3240.5573576736,4976.25404355669,6504.40842638318,6201.19672700279,4073.42720535686,3240.5573576736,5379.04113284946,5054.99837381301,6926.3661512357,4677.10353948002,3189.89019742479,5166.54078645223,2531.50572594519,2966.5388879537,5756.81119569631,1930.20778119725,4561.13176880706,3548.59810168421,5379.04113284946,7434.25355009642,6591.45938638766,4740.23170646276,6666.52714092414,7434.25355009642,5325.16677285265,4073.42720535686,6279.57655554251,6666.52714092414,4613.46187163852,5599.89253538876,7562.29051639789,7241.97550704791,7241.97550704791,7158.34006985689,9280.91190583454,5433.85536434509,6419.39100182543,3240.5573576736,3985.36479097031,4125.84916612601,4073.42720535686,6419.39100182543,26.4437869098213
"PE 30:0"," [M-H]-@6.13",5433.85536434509,2189.86444712293,5379.04113284946,5379.04113284946,8345.6837321175,4335.75747725508,2584.60353712309,4276.62936680334,3985.36479097031,4161.95974347231,5166.54078645223,3817.98226544077,2966.5388879537,4125.84916612601,3817.98226544077,5964.28525727507,4125.84916612601,1707.10077887073,4073.42720535686,3074.37226074816,2260.07784213417,1181.70108937913,1771.31452978073,2129.86921921666,2488.41517143889,1813.2023707082,3941.53391928407,2834.66115594521,5270.84165134611,2406.32562007228,2584.60353712309,4613.46187163852,2966.5388879537,2260.07784213417,1255.11015952996,5325.16677285265,2379.44107396467,1874.82771055837,2744.60096328939,2042.02564079167,2090.49990243022,898.373961904056,1707.10077887073,1502.00847772804,1771.31452978073,1337.69350262176,1813.2023707082,1707.10077887073,4335.75747725508,3002.81227623157,3296.56507804701,2808.93798323823,2690.43796502872,1977.98365687146,2235.3316546621,26.5473843287494
"CL 80:12"," [M-2H](2-)@5.90",46377.5448066994,46377.5448066994,50222.2123266577,46377.5448066994,93175.0716022023,52357.5794593338,49000.8732518591,46377.5448066994,53465.167923091,54967.5570809419,38502.0070433393,46377.5448066994,53465.167923091,40586.2240315824,41534.4123553582,39121.7235390526,49000.8732518591,65125.2257666522,177326.928718652,74699.5418802271,56149.8936557904,49000.8732518591,57966.4207157565,63557.6638947225,105787.310973488,49000.8732518591,23154.368444744,25252.9578295235,80150.8172048298,78695.0530453306,35473.9336373973,50222.2123266577,78695.0530453306,60549.0879490913,59201.1508533141,220401.015264899,60549.0879490913,28371.0524068473,31819.8040048479,37776.8697048003,63557.6638947225,60549.0879490913,42441.8011357103,47123.1700389236,72134.4767047597,62248.297380789,42441.8011357103,37106.7110444833,33625.6170813812,38502.0070433393,38502.0070433393,45803.6944741775,57966.4207157565,65125.2257666522,63557.6638947225,26.5940757497767
"CL 68:6"," [M-2H](2-)@5.51",2966.5388879537,2919.73357774234,5756.81119569631,5599.89253538876,2966.5388879537,11858.5752938058,2834.66115594521,8562.32096238921,3941.53391928407,4613.46187163852,5599.89253538876,4740.23170646276,3941.53391928407,2834.66115594521,4740.23170646276,1977.98365687146,1389.40003787783,2808.93798323823,1219.9970072539,4448.94180379132,1930.20778119725,5054.99837381301,2129.86921921666,2744.60096328939,2235.3316546621,3296.56507804701,4125.84916612601,5512.95920683964,3074.37226074816,2919.73357774234,7241.97550704791,4335.75747725508,2460.34163717296,1874.82771055837,1874.82771055837,1462.72153683665,2042.02564079167,3002.81227623157,2189.86444712293,4677.10353948002,5599.89253538876,1874.82771055837,3714.95902455441,3462.72427772801,2235.3316546621,2744.60096328939,3714.95902455441,3296.56507804701,3240.5573576736,2919.73357774234,3511.31416415035,2189.86444712293,2189.86444712293,4494.95613703607,3880.87459357936,26.6013904312951
"PC 37:7"," [M-Ac-H]-@7.10",3369.77809653163,4335.75747725508,3609.4778074159,2379.44107396467,7892.45584426399,5599.89253538876,2966.5388879537,2260.07784213417,3369.77809653163,2584.60353712309,2744.60096328939,2406.32562007228,3122.92622899011,4335.75747725508,1813.2023707082,2966.5388879537,4494.95613703607,1874.82771055837,16859.0080277138,4613.46187163852,3240.5573576736,2531.50572594519,2531.50572594519,4740.23170646276,3511.31416415035,5379.04113284946,1930.20778119725,1622.89172218463,4276.62936680334,11196.8370100297,2460.34163717296,4740.23170646276,3189.89019742479,5125.137447116,2531.50572594519,11601.4033339031,5125.137447116,2235.3316546621,2584.60353712309,3880.87459357936,5325.16677285265,5166.54078645223,3296.56507804701,2834.66115594521,4677.10353948002,4073.42720535686,1930.20778119725,2744.60096328939,3817.98226544077,2621.93490193058,2808.93798323823,4494.95613703607,2966.5388879537,2189.86444712293,2460.34163717296,26.8023501234281
"PC 42:3"," [M-Ac-H]-@7.99",3122.92622899011,2808.93798323823,1707.10077887073,2621.93490193058,3656.26201152571,2584.60353712309,4276.62936680334,4208.25870172074,3609.4778074159,4976.25404355669,3296.56507804701,2744.60096328939,3296.56507804701,4276.62936680334,3462.72427772801,4740.23170646276,4827.65613461151,3609.4778074159,3511.31416415035,3985.36479097031,3189.89019742479,1977.98365687146,3609.4778074159,3880.87459357936,2621.93490193058,1060.61081012866,2260.07784213417,2350.0971246596,2621.93490193058,3240.5573576736,2350.0971246596,2584.60353712309,2584.60353712309,3985.36479097031,2919.73357774234,4161.95974347231,3880.87459357936,3985.36479097031,3240.5573576736,2919.73357774234,4208.25870172074,2460.34163717296,2690.43796502872,2090.49990243022,4276.62936680334,3074.37226074816,2966.5388879537,2350.0971246596,1337.69350262176,3189.89019742479,2919.73357774234,2406.32562007228,3122.92622899011,2406.32562007228,3511.31416415035,26.8600223610657
"CL 74:1"," [M-2H](2-)@6.70",76000.9210241204,48182.0717913388,80150.8172048298,102262.39039454,128561.508408334,67653.4106439194,62248.297380789,84215.5429344367,73034.8931539208,74699.5418802271,63557.6638947225,56149.8936557904,62248.297380789,65125.2257666522,77051.3061921559,161160.804157178,77051.3061921559,89531.9676732323,126846.615144539,98902.095819984,70587.169716134,63557.6638947225,73034.8931539208,87172.2008562676,118096.963319881,74699.5418802271,62248.297380789,46377.5448066994,87172.2008562676,161160.804157178,93175.0716022023,67653.4106439194,84215.5429344367,84215.5429344367,72134.4767047597,81010.799828919,102262.39039454,64184.943535615,70587.169716134,76000.9210241204,72134.4767047597,57966.4207157565,50222.2123266577,67653.4106439194,85545.30156897,57966.4207157565,57019.204561377,59201.1508533141,82187.1006181964,76000.9210241204,78695.0530453306,43390.0427690779,98902.095819984,110320.801448749,67653.4106439194,27.0960622295972
"CL 68:0"," [M-2H](2-)@7.60",3189.89019742479,6774.47535677665,3189.89019742479,3296.56507804701,3880.87459357936,2235.3316546621,2690.43796502872,2460.34163717296,1219.9970072539,4827.65613461151,4276.62936680334,4976.25404355669,4448.94180379132,6018.70163542494,2531.50572594519,10567.9691574085,5379.04113284946,1930.20778119725,6504.40842638318,3240.5573576736,3941.53391928407,6419.39100182543,3122.92622899011,3369.77809653163,5863.54157902534,3462.72427772801,2744.60096328939,2460.34163717296,4976.25404355669,4073.42720535686,3240.5573576736,4976.25404355669,3985.36479097031,6279.57655554251,10063.9615314615,57019.204561377,10364.5405776268,1622.89172218463,3462.72427772801,2834.66115594521,6419.39100182543,6351.62320475601,3656.26201152571,3656.26201152571,6118.74510740346,7434.25355009642,3880.87459357936,5054.99837381301,3002.81227623157,3985.36479097031,4208.25870172074,6351.62320475601,4335.75747725508,3548.59810168421,5863.54157902534,27.0963463199725
"CL 68:1"," [M-2H](2-)@5.86",2621.93490193058,2406.32562007228,4073.42720535686,1874.82771055837,5325.16677285265,2808.93798323823,1930.20778119725,3548.59810168421,1060.61081012866,2690.43796502872,2042.02564079167,1337.69350262176,2042.02564079167,1181.70108937913,940.714895212363,2531.50572594519,2090.49990243022,1813.2023707082,2235.3316546621,2235.3316546621,1813.2023707082,2488.41517143889,2189.86444712293,3240.5573576736,2460.34163717296,6860.64490177395,3074.37226074816,3240.5573576736,4125.84916612601,3122.92622899011,3609.4778074159,3941.53391928407,4916.9181733002,3609.4778074159,3189.89019742479,3817.98226544077,1536.49406574088,2690.43796502872,1930.20778119725,4208.25870172074,3548.59810168421,2042.02564079167,3074.37226074816,2350.0971246596,2090.49990243022,4448.94180379132,3656.26201152571,2260.07784213417,1771.31452978073,2460.34163717296,2189.86444712293,2584.60353712309,3714.95902455441,3511.31416415035,3609.4778074159,27.2594361933309
"PA 38:1"," [M-H]-@6.95",10364.5405776268,14942.0395560165,6018.70163542494,11958.7041055247,8562.32096238921,7562.29051639789,7374.27961812012,6666.52714092414,9164.11248687634,3609.4778074159,7767.3764624444,8062.32121991041,5863.54157902534,8820.96042483646,9815.49086811924,9280.91190583454,5270.84165134611,4827.65613461151,13693.1479985585,7013.81093793881,7767.3764624444,10063.9615314615,4161.95974347231,5270.84165134611,3296.56507804701,20553.0435169247,29905.1422589492,29905.1422589492,20113.1906722862,23154.368444744,18992.0606850502,25252.9578295235,23154.368444744,10765.8334507984,6860.64490177395,17300.6359888415,7013.81093793881,14589.2596391774,16859.0080277138,17030.8772552388,8562.32096238921,15280.4978501527,24545.7280568123,10364.5405776268,3189.89019742479,12763.0232448943,21587.8162404977,18052.1514022068,11601.4033339031,8062.32121991041,9041.14410954384,16041.5719612405,9280.91190583454,8006.1700733225,12641.3271214671,27.6190682922764
"plasmenyl-PE 32:1"," [M-H]-@6.61",6591.45938638766,4916.9181733002,5599.89253538876,13016.721382706,5756.81119569631,6351.62320475601,6666.52714092414,5379.04113284946,6201.19672700279,7158.34006985689,7892.45584426399,7158.34006985689,5433.85536434509,9041.14410954384,6591.45938638766,7562.29051639789,9164.11248687634,3462.72427772801,3656.26201152571,5863.54157902534,5166.54078645223,5166.54078645223,5599.89253538876,5512.95920683964,6591.45938638766,13016.721382706,6860.64490177395,6591.45938638766,5166.54078645223,5964.28525727507,6774.47535677665,14389.3093218788,6774.47535677665,3511.31416415035,8820.96042483646,20553.0435169247,11858.5752938058,3656.26201152571,4494.95613703607,6591.45938638766,7892.45584426399,4976.25404355669,5756.81119569631,2621.93490193058,3074.37226074816,3609.4778074159,4161.95974347231,7241.97550704791,4916.9181733002,4827.65613461151,7767.3764624444,5433.85536434509,6279.57655554251,3462.72427772801,7767.3764624444,27.6219173080945
"PC 39:7"," [M-Ac-H]-@5.95",6351.62320475601,4161.95974347231,4448.94180379132,4276.62936680334,6201.19672700279,3511.31416415035,4335.75747725508,3817.98226544077,6279.57655554251,10364.5405776268,3817.98226544077,7892.45584426399,6860.64490177395,4613.46187163852,5166.54078645223,4161.95974347231,3985.36479097031,5325.16677285265,6419.39100182543,9041.14410954384,5664.71865704873,7158.34006985689,5433.85536434509,10205.7135939156,10567.9691574085,4276.62936680334,2531.50572594519,6774.47535677665,7562.29051639789,5664.71865704873,5964.28525727507,7892.45584426399,6279.57655554251,4677.10353948002,5166.54078645223,8820.96042483646,4073.42720535686,5512.95920683964,5599.89253538876,4976.25404355669,5270.84165134611,3189.89019742479,6860.64490177395,4494.95613703607,8405.98152389093,5756.81119569631,3263.15925648494,3189.89019742479,6419.39100182543,5512.95920683964,8635.27005289917,4073.42720535686,5054.99837381301,8820.96042483646,6118.74510740346,27.864519624614
"PG 39:4"," [M-H]-@5.79",630189.039136372,671697.274588215,529649.988185279,278079.626374692,415406.195410902,529649.988185279,503280.34634104,242360.539673958,415406.195410902,230120.458118071,391991.075401312,359576.300330345,278079.626374692,378570.527451316,570181.045458088,303108.577578514,529649.988185279,378570.527451316,359576.300330345,431768.015308612,448196.027788776,474162.6430848,378570.527451316,378570.527451316,431768.015308612,474162.6430848,630189.039136372,303108.577578514,359576.300330345,630189.039136372,337973.853922912,378570.527451316,359576.300330345,303108.577578514,378570.527451316,474162.6430848,415406.195410902,378570.527451316,474162.6430848,317030.659916017,359576.300330345,406422.851200265,529649.988185279,260700.804347749,359576.300330345,474162.6430848,406422.851200265,324416.627688208,359576.300330345,303108.577578514,343581.671666813,570181.045458088,317030.659916017,247652.445144075,391991.075401312,28.34991118485
